customer_id,signup_date,acquisition_channel,risk_tier_at_signup,income_band,region,age_band
518,2023-05-07,paid_search,A,70-110k,Other,35-44
519,2023-05-10,paid_search,A,40-70k,NY,35-44
520,2023-05-27,affiliate,D,40-70k,Other,55+
521,2023-05-22,affiliate,B,<40k,Other,25-34
522,2023-05-13,paid_search,A,70-110k,Other,25-34
523,2023-05-29,referral,A,40-70k,NY,18-24
524,2023-05-13,paid_search,B,110k+,NY,25-34
525,2023-05-18,partnership,A,<40k,Other,35-44
526,2023-05-08,organic,B,40-70k,Other,18-24
527,2023-05-06,partnership,A,110k+,Other,55+
528,2023-05-16,referral,C,40-70k,Other,25-34
529,2023-05-18,partnership,A,<40k,NY,18-24
530,2023-05-25,affiliate,A,70-110k,Other,35-44
531,2023-05-13,affiliate,A,70-110k,NY,18-24
532,2023-05-28,paid_search,A,40-70k,NY,45-54
533,2023-05-19,affiliate,C,40-70k,NY,45-54
534,2023-05-03,partnership,B,40-70k,Other,35-44
535,2023-05-23,referral,A,<40k,NJ,18-24
536,2023-05-18,paid_search,A,40-70k,Other,25-34
537,2023-05-13,organic,A,40-70k,Other,35-44
538,2023-05-15,affiliate,D,<40k,NY,35-44
539,2023-05-10,organic,A,110k+,Other,35-44
540,2023-05-20,paid_search,D,40-70k,NY,35-44
541,2023-05-18,paid_search,A,110k+,NY,25-34
542,2023-05-14,partnership,B,<40k,NY,35-44
543,2023-05-09,organic,A,70-110k,NY,25-34
544,2023-05-13,organic,A,70-110k,Other,25-34
545,2023-05-16,organic,C,40-70k,Other,35-44
546,2023-05-15,partnership,B,70-110k,NJ,35-44
547,2023-05-10,affiliate,A,<40k,Other,18-24
548,2023-05-19,organic,A,<40k,NY,35-44
549,2023-05-08,organic,B,40-70k,NY,25-34
550,2023-05-16,affiliate,A,70-110k,Other,35-44
551,2023-05-04,paid_search,B,110k+,Other,35-44
552,2023-05-15,affiliate,B,<40k,Other,25-34
553,2023-05-25,paid_search,A,110k+,Other,18-24
554,2023-05-26,partnership,A,<40k,Other,18-24
555,2023-05-22,paid_search,D,70-110k,Other,35-44
556,2023-05-24,affiliate,A,<40k,Other,18-24
557,2023-05-03,organic,A,40-70k,NY,25-34
558,2023-05-11,referral,B,70-110k,Other,45-54
559,2023-05-21,referral,A,110k+,NJ,25-34
560,2023-05-25,partnership,D,<40k,NY,25-34
561,2023-05-19,paid_search,A,40-70k,NJ,45-54
562,2023-05-27,paid_search,A,70-110k,NY,45-54
563,2023-05-09,partnership,A,<40k,NJ,35-44
564,2023-05-05,partnership,C,40-70k,Other,25-34
565,2023-05-03,paid_search,A,<40k,NY,25-34
566,2023-05-19,paid_search,B,40-70k,Other,35-44
567,2023-05-21,paid_search,B,70-110k,NY,25-34
568,2023-05-09,partnership,B,70-110k,NY,25-34
569,2023-05-25,affiliate,B,70-110k,NY,25-34
570,2023-05-23,affiliate,C,<40k,Other,25-34
571,2023-05-12,affiliate,B,40-70k,NY,55+
572,2023-05-08,paid_search,B,110k+,NY,45-54
573,2023-05-24,paid_search,D,40-70k,NY,35-44
574,2023-05-21,organic,B,110k+,NJ,25-34
575,2023-05-06,partnership,A,70-110k,Other,18-24
576,2023-05-08,paid_search,C,70-110k,NY,18-24
577,2023-05-16,paid_search,B,70-110k,NY,45-54
578,2023-05-16,paid_search,B,110k+,Other,45-54
579,2023-05-06,paid_search,B,40-70k,NJ,18-24
580,2023-05-30,affiliate,B,<40k,NJ,18-24
581,2023-05-13,paid_search,A,40-70k,Other,45-54
582,2023-05-12,organic,A,110k+,Other,25-34
583,2023-05-02,partnership,B,40-70k,NY,35-44
584,2023-05-28,paid_search,A,110k+,Other,45-54
585,2023-05-08,paid_search,B,70-110k,Other,25-34
586,2023-05-31,paid_search,A,70-110k,NY,25-34
587,2023-05-16,partnership,A,70-110k,NY,25-34
588,2023-05-28,paid_search,A,40-70k,Other,25-34
589,2023-05-06,partnership,B,70-110k,NY,45-54
590,2023-05-06,referral,B,70-110k,NY,18-24
591,2023-05-25,affiliate,D,40-70k,Other,55+
592,2023-05-26,paid_search,A,110k+,NJ,45-54
593,2023-05-17,partnership,A,40-70k,Other,45-54
594,2023-05-01,paid_search,B,40-70k,NY,55+
595,2023-05-30,paid_search,B,40-70k,Other,25-34
596,2023-05-13,paid_search,B,40-70k,Other,55+
597,2023-05-30,paid_search,D,40-70k,NJ,35-44
598,2023-05-27,organic,C,40-70k,Other,45-54
599,2023-05-27,paid_search,B,70-110k,NY,35-44
600,2023-05-22,organic,B,<40k,Other,35-44
601,2023-05-21,paid_search,A,110k+,Other,45-54
602,2023-05-17,affiliate,A,110k+,NJ,35-44
603,2023-05-01,referral,A,70-110k,Other,35-44
604,2023-05-13,organic,A,110k+,Other,25-34
605,2023-05-23,affiliate,D,40-70k,Other,55+
606,2023-05-26,paid_search,C,70-110k,Other,25-34
607,2023-05-18,organic,B,70-110k,NJ,45-54
608,2023-05-22,paid_search,A,40-70k,NJ,25-34
609,2023-05-01,organic,A,40-70k,Other,35-44
610,2023-05-15,paid_search,A,<40k,NJ,25-34
611,2023-05-16,paid_search,B,70-110k,NY,35-44
612,2023-05-28,paid_search,A,40-70k,Other,35-44
613,2023-05-10,paid_search,C,<40k,NY,35-44
614,2023-05-08,organic,A,110k+,NY,45-54
615,2023-05-11,organic,C,40-70k,NY,35-44
616,2023-05-06,organic,A,110k+,NJ,55+
617,2023-05-18,affiliate,B,40-70k,Other,35-44
618,2023-05-20,paid_search,C,<40k,Other,45-54
619,2023-05-25,affiliate,C,40-70k,Other,25-34
620,2023-05-31,paid_search,C,<40k,NY,25-34
621,2023-05-03,organic,A,40-70k,Other,25-34
622,2023-05-08,referral,B,<40k,Other,45-54
623,2023-05-10,organic,A,70-110k,Other,45-54
624,2023-05-08,organic,A,70-110k,Other,25-34
625,2023-05-26,organic,B,40-70k,Other,18-24
626,2023-05-05,referral,A,110k+,Other,45-54
627,2023-05-01,affiliate,D,40-70k,NY,25-34
628,2023-05-27,affiliate,B,40-70k,Other,18-24
629,2023-05-30,referral,A,40-70k,NY,25-34
630,2023-05-08,organic,B,40-70k,Other,55+
631,2023-05-11,referral,B,70-110k,NY,25-34
632,2023-05-16,paid_search,A,110k+,Other,25-34
633,2023-06-22,organic,A,<40k,NY,55+
634,2023-06-14,paid_search,A,<40k,Other,18-24
635,2023-06-05,affiliate,B,70-110k,Other,45-54
636,2023-06-26,paid_search,B,110k+,NY,55+
637,2023-06-13,partnership,C,70-110k,NY,25-34
638,2023-06-21,partnership,B,40-70k,NJ,55+
639,2023-06-11,partnership,B,40-70k,NJ,25-34
640,2023-06-17,referral,A,40-70k,Other,35-44
641,2023-06-24,partnership,B,40-70k,Other,45-54
642,2023-06-27,partnership,C,40-70k,Other,35-44
643,2023-06-07,partnership,B,110k+,NJ,25-34
644,2023-06-21,partnership,A,70-110k,Other,35-44
645,2023-06-28,partnership,A,40-70k,Other,25-34
646,2023-06-20,referral,C,<40k,Other,35-44
647,2023-06-05,paid_search,C,<40k,Other,35-44
648,2023-06-06,affiliate,B,40-70k,NY,35-44
649,2023-06-07,paid_search,A,40-70k,Other,35-44
650,2023-06-04,partnership,A,<40k,NY,25-34
651,2023-06-23,paid_search,B,<40k,Other,25-34
652,2023-06-29,partnership,A,110k+,NY,25-34
653,2023-06-16,partnership,D,70-110k,Other,18-24
654,2023-06-18,referral,B,110k+,Other,18-24
655,2023-06-24,paid_search,A,40-70k,NY,35-44
656,2023-06-13,affiliate,A,40-70k,NY,35-44
657,2023-06-15,partnership,A,70-110k,NY,55+
658,2023-06-18,referral,A,70-110k,NY,18-24
659,2023-06-10,partnership,A,<40k,NY,35-44
660,2023-06-02,affiliate,B,<40k,NJ,35-44
661,2023-06-18,affiliate,A,40-70k,NY,25-34
662,2023-06-25,organic,A,110k+,Other,55+
663,2023-06-03,referral,A,<40k,NY,25-34
664,2023-06-07,paid_search,A,<40k,NJ,25-34
665,2023-06-08,partnership,A,70-110k,NY,45-54
666,2023-06-25,partnership,A,70-110k,NY,35-44
667,2023-06-16,paid_search,A,40-70k,Other,25-34
668,2023-06-17,paid_search,A,110k+,NY,35-44
669,2023-06-20,organic,B,40-70k,NJ,18-24
670,2023-06-09,partnership,B,40-70k,NY,25-34
671,2023-06-22,paid_search,C,70-110k,Other,35-44
672,2023-06-01,organic,B,40-70k,Other,35-44
673,2023-06-04,affiliate,A,70-110k,Other,25-34
674,2023-06-25,paid_search,A,40-70k,Other,25-34
675,2023-06-20,partnership,C,40-70k,Other,25-34
676,2023-06-06,paid_search,D,40-70k,NY,25-34
677,2023-06-14,paid_search,A,40-70k,Other,55+
678,2023-06-02,organic,B,70-110k,NJ,45-54
679,2023-06-21,paid_search,C,40-70k,Other,25-34
680,2023-06-23,paid_search,C,110k+,Other,25-34
681,2023-06-09,partnership,B,<40k,Other,25-34
682,2023-06-11,paid_search,B,110k+,NY,25-34
683,2023-06-08,paid_search,B,40-70k,NY,18-24
684,2023-06-12,paid_search,A,70-110k,Other,25-34
685,2023-06-09,paid_search,B,40-70k,NY,45-54
686,2023-06-08,referral,A,70-110k,Other,35-44
687,2023-06-13,organic,B,<40k,NY,18-24
688,2023-06-26,referral,B,70-110k,NY,25-34
689,2023-06-23,paid_search,A,70-110k,Other,35-44
690,2023-06-09,organic,C,40-70k,Other,35-44
691,2023-06-29,paid_search,A,110k+,NY,45-54
692,2023-06-07,organic,B,110k+,NJ,25-34
693,2023-06-28,partnership,C,70-110k,NJ,45-54
694,2023-06-10,paid_search,A,70-110k,Other,25-34
695,2023-06-17,paid_search,B,110k+,Other,45-54
696,2023-06-07,affiliate,A,110k+,NY,35-44
697,2023-06-23,affiliate,B,70-110k,Other,45-54
698,2023-06-10,referral,B,40-70k,NJ,35-44
699,2023-06-27,referral,A,70-110k,Other,35-44
700,2023-06-03,affiliate,C,40-70k,NJ,18-24
701,2023-06-16,partnership,A,70-110k,NY,18-24
702,2023-06-05,partnership,B,40-70k,NJ,25-34
703,2023-06-27,paid_search,B,40-70k,NJ,35-44
704,2023-06-13,affiliate,A,110k+,NY,25-34
705,2023-06-21,organic,A,70-110k,NY,45-54
706,2023-06-27,partnership,A,70-110k,NY,18-24
707,2023-06-17,referral,A,70-110k,NJ,55+
708,2023-06-02,organic,B,110k+,NY,45-54
709,2023-06-07,partnership,B,70-110k,Other,35-44
710,2023-06-07,referral,C,70-110k,NY,35-44
711,2023-06-28,paid_search,B,110k+,Other,18-24
712,2023-06-28,paid_search,A,<40k,NJ,18-24
713,2023-06-15,referral,B,70-110k,Other,25-34
714,2023-06-27,referral,A,<40k,Other,25-34
715,2023-06-08,organic,A,40-70k,Other,18-24
716,2023-06-21,paid_search,B,70-110k,Other,25-34
717,2023-06-12,affiliate,A,70-110k,NY,35-44
718,2023-06-08,paid_search,A,70-110k,NY,35-44
719,2023-06-08,paid_search,A,70-110k,NY,55+
720,2023-06-13,organic,B,40-70k,NY,25-34
721,2023-06-11,organic,A,40-70k,Other,35-44
722,2023-06-07,affiliate,A,70-110k,NY,55+
723,2023-06-11,affiliate,A,70-110k,Other,18-24
724,2023-06-04,affiliate,A,40-70k,Other,35-44
725,2023-06-30,partnership,B,70-110k,Other,35-44
726,2023-06-12,paid_search,B,70-110k,NY,45-54
727,2023-06-04,paid_search,A,40-70k,Other,25-34
728,2023-06-18,organic,A,40-70k,NJ,45-54
729,2023-06-27,paid_search,A,<40k,NJ,55+
730,2023-06-11,paid_search,A,110k+,Other,25-34
731,2023-06-26,organic,B,70-110k,NJ,25-34
732,2023-06-19,organic,B,70-110k,Other,55+
733,2023-06-23,organic,A,110k+,Other,25-34
734,2023-06-09,affiliate,A,40-70k,Other,25-34
735,2023-06-02,affiliate,B,<40k,NY,35-44
736,2023-06-11,referral,A,110k+,NY,55+
737,2023-06-28,partnership,A,110k+,Other,18-24
738,2023-06-24,affiliate,A,<40k,Other,45-54
739,2023-06-24,organic,A,70-110k,Other,35-44
740,2023-06-27,affiliate,B,40-70k,Other,55+
741,2023-06-12,organic,A,<40k,NY,35-44
742,2023-06-10,paid_search,A,110k+,Other,35-44
743,2023-06-28,paid_search,C,<40k,Other,18-24
744,2023-06-18,paid_search,B,110k+,Other,45-54
745,2023-06-09,paid_search,A,110k+,Other,35-44
746,2023-06-09,affiliate,A,40-70k,Other,18-24
747,2023-06-27,partnership,B,70-110k,Other,18-24
748,2023-06-02,partnership,D,<40k,NJ,45-54
749,2023-06-02,affiliate,A,<40k,NY,35-44
750,2023-06-23,paid_search,C,<40k,NY,35-44
751,2023-06-01,organic,A,70-110k,Other,45-54
752,2023-06-06,partnership,C,40-70k,Other,25-34
753,2023-06-30,affiliate,A,70-110k,NY,55+
754,2023-06-13,paid_search,B,110k+,NY,35-44
755,2023-06-22,paid_search,C,<40k,Other,35-44
756,2023-06-15,referral,D,40-70k,NY,35-44
757,2023-06-03,affiliate,B,<40k,NJ,25-34
758,2023-06-06,paid_search,A,70-110k,NY,35-44
759,2023-06-23,affiliate,A,70-110k,NY,55+
760,2023-06-03,paid_search,A,70-110k,NY,25-34
761,2023-06-18,paid_search,B,70-110k,Other,25-34
762,2023-06-11,paid_search,A,70-110k,Other,25-34
763,2023-06-12,paid_search,C,40-70k,Other,25-34
764,2023-06-29,affiliate,B,40-70k,Other,25-34
765,2023-06-19,organic,B,70-110k,Other,18-24
766,2023-06-19,partnership,A,70-110k,Other,55+
767,2023-06-11,paid_search,A,110k+,NY,25-34
768,2023-06-12,affiliate,A,70-110k,NY,25-34
769,2023-06-21,affiliate,C,40-70k,NY,18-24
770,2023-06-02,affiliate,B,40-70k,NY,35-44
771,2023-06-08,affiliate,A,70-110k,NY,25-34
772,2023-06-19,referral,A,40-70k,NY,25-34
773,2023-06-19,paid_search,C,70-110k,NY,35-44
774,2023-06-03,partnership,B,70-110k,NY,25-34
775,2023-06-24,affiliate,A,<40k,NY,45-54
776,2023-06-17,paid_search,C,<40k,NJ,25-34
777,2023-06-08,paid_search,B,70-110k,NY,45-54
778,2023-06-23,paid_search,D,40-70k,Other,35-44
779,2023-06-30,paid_search,A,40-70k,Other,18-24
780,2023-06-13,paid_search,C,40-70k,NJ,25-34
781,2023-06-09,paid_search,D,<40k,NY,25-34
782,2023-06-09,affiliate,B,110k+,NY,55+
783,2023-06-18,paid_search,A,70-110k,NY,35-44
784,2023-06-02,partnership,B,40-70k,NY,45-54
785,2023-06-15,paid_search,D,40-70k,Other,45-54
786,2023-06-01,affiliate,A,110k+,NY,45-54
787,2023-06-02,organic,A,40-70k,NJ,35-44
788,2023-06-13,paid_search,C,110k+,NY,25-34
789,2023-06-23,organic,A,70-110k,NJ,45-54
790,2023-06-27,affiliate,C,<40k,NJ,35-44
791,2023-06-03,paid_search,B,<40k,NJ,25-34
792,2023-06-08,referral,A,70-110k,NY,35-44
793,2023-06-13,paid_search,B,110k+,NY,18-24
794,2023-06-18,affiliate,A,70-110k,NY,45-54
795,2023-06-30,paid_search,A,<40k,NJ,45-54
796,2023-06-21,affiliate,C,70-110k,Other,45-54
797,2023-06-17,paid_search,B,40-70k,Other,45-54
798,2023-06-02,paid_search,A,70-110k,NJ,35-44
799,2023-07-04,affiliate,A,70-110k,Other,45-54
800,2023-07-03,partnership,A,40-70k,NY,35-44
801,2023-07-01,organic,B,70-110k,NJ,35-44
802,2023-07-21,affiliate,B,70-110k,NJ,35-44
803,2023-07-13,partnership,B,110k+,NJ,18-24
804,2023-07-27,paid_search,A,70-110k,Other,35-44
805,2023-07-22,organic,B,40-70k,Other,35-44
806,2023-07-05,paid_search,A,40-70k,NY,25-34
807,2023-07-04,paid_search,C,70-110k,Other,25-34
808,2023-07-12,paid_search,B,70-110k,NY,45-54
809,2023-07-29,paid_search,A,<40k,NY,25-34
810,2023-07-02,paid_search,C,40-70k,NY,25-34
811,2023-07-06,affiliate,A,40-70k,NY,35-44
812,2023-07-01,organic,A,70-110k,NY,45-54
813,2023-07-13,paid_search,C,<40k,NY,55+
814,2023-07-31,affiliate,B,70-110k,NY,25-34
815,2023-07-22,organic,B,110k+,NY,45-54
816,2023-07-16,paid_search,B,<40k,NY,25-34
817,2023-07-05,organic,A,70-110k,NJ,25-34
818,2023-07-12,organic,B,70-110k,NJ,35-44
819,2023-07-17,paid_search,A,70-110k,NJ,25-34
820,2023-07-09,organic,A,70-110k,Other,25-34
821,2023-07-22,paid_search,C,70-110k,NY,35-44
822,2023-07-31,referral,A,110k+,NY,25-34
823,2023-07-07,partnership,B,40-70k,Other,35-44
824,2023-07-08,paid_search,A,70-110k,Other,45-54
825,2023-07-04,paid_search,B,40-70k,NY,45-54
826,2023-07-23,paid_search,B,70-110k,Other,25-34
827,2023-07-15,partnership,B,40-70k,NY,35-44
828,2023-07-09,partnership,A,110k+,NY,45-54
829,2023-07-07,organic,B,70-110k,Other,25-34
830,2023-07-03,organic,A,40-70k,NY,45-54
831,2023-07-15,paid_search,B,40-70k,NY,35-44
832,2023-07-22,partnership,B,40-70k,Other,35-44
833,2023-07-08,partnership,C,<40k,Other,25-34
834,2023-07-01,organic,A,70-110k,Other,25-34
835,2023-07-15,affiliate,C,<40k,Other,55+
836,2023-07-21,organic,B,70-110k,Other,45-54
837,2023-07-11,affiliate,B,70-110k,NY,45-54
838,2023-07-08,partnership,A,110k+,NY,25-34
839,2023-07-05,paid_search,C,<40k,NY,45-54
840,2023-07-24,organic,A,40-70k,NJ,25-34
841,2023-07-27,affiliate,A,<40k,NY,25-34
842,2023-07-24,paid_search,A,70-110k,Other,18-24
843,2023-07-17,partnership,A,110k+,Other,25-34
844,2023-07-23,paid_search,B,40-70k,Other,55+
845,2023-07-13,partnership,C,<40k,NY,25-34
846,2023-07-01,paid_search,A,40-70k,Other,25-34
847,2023-07-12,organic,C,<40k,NY,45-54
848,2023-07-22,paid_search,B,40-70k,Other,25-34
849,2023-07-21,organic,A,70-110k,NY,35-44
850,2023-07-31,paid_search,A,70-110k,Other,25-34
851,2023-07-31,affiliate,A,70-110k,Other,35-44
852,2023-07-08,organic,B,40-70k,NY,35-44
853,2023-07-01,organic,A,70-110k,NY,25-34
854,2023-07-09,organic,B,40-70k,Other,25-34
855,2023-07-28,organic,C,70-110k,Other,35-44
856,2023-07-26,partnership,B,70-110k,NJ,25-34
857,2023-07-04,referral,B,<40k,NY,45-54
858,2023-07-05,organic,A,70-110k,Other,25-34
859,2023-07-18,partnership,C,<40k,Other,45-54
860,2023-07-21,partnership,A,40-70k,NY,25-34
861,2023-07-31,referral,A,110k+,NY,45-54
862,2023-07-24,paid_search,A,110k+,NY,25-34
863,2023-07-07,paid_search,B,<40k,Other,25-34
864,2023-07-02,paid_search,B,70-110k,Other,18-24
865,2023-07-20,partnership,A,40-70k,NY,25-34
866,2023-07-18,partnership,C,40-70k,Other,25-34
867,2023-07-29,paid_search,A,70-110k,NY,25-34
868,2023-07-18,paid_search,B,40-70k,Other,25-34
869,2023-07-16,partnership,B,<40k,NY,45-54
870,2023-07-10,partnership,A,70-110k,NJ,18-24
871,2023-07-03,paid_search,D,40-70k,Other,25-34
872,2023-07-28,affiliate,D,<40k,NJ,45-54
873,2023-07-26,paid_search,A,40-70k,Other,35-44
874,2023-07-06,paid_search,B,70-110k,Other,45-54
875,2023-07-22,paid_search,B,40-70k,NY,35-44
876,2023-07-12,partnership,C,40-70k,NY,25-34
877,2023-07-14,referral,A,110k+,NY,35-44
878,2023-07-27,paid_search,C,70-110k,NY,55+
879,2023-07-27,paid_search,B,70-110k,NY,35-44
880,2023-07-06,paid_search,B,40-70k,NJ,35-44
881,2023-07-10,organic,B,<40k,NJ,25-34
882,2023-07-26,paid_search,C,110k+,NY,25-34
883,2023-07-29,organic,A,70-110k,Other,35-44
884,2023-07-03,paid_search,A,<40k,NY,45-54
885,2023-07-26,organic,B,70-110k,NY,55+
886,2023-07-16,paid_search,A,110k+,Other,35-44
887,2023-07-19,partnership,C,<40k,Other,18-24
888,2023-07-03,paid_search,B,40-70k,NY,18-24
889,2023-07-22,affiliate,A,70-110k,NJ,25-34
890,2023-07-22,partnership,D,70-110k,NY,25-34
891,2023-07-21,affiliate,B,70-110k,NY,45-54
892,2023-07-25,organic,A,40-70k,Other,35-44
893,2023-07-30,paid_search,C,<40k,NY,18-24
894,2023-07-27,affiliate,A,<40k,NJ,35-44
895,2023-07-24,paid_search,B,40-70k,NY,35-44
896,2023-07-31,organic,A,110k+,NY,35-44
897,2023-07-21,paid_search,C,40-70k,Other,35-44
898,2023-07-21,affiliate,A,70-110k,Other,55+
899,2023-07-17,paid_search,B,40-70k,Other,35-44
900,2023-07-24,affiliate,A,40-70k,NY,25-34
901,2023-07-03,organic,A,<40k,NY,55+
902,2023-07-16,paid_search,A,<40k,NJ,25-34
903,2023-07-14,partnership,D,70-110k,NJ,25-34
904,2023-07-29,paid_search,A,<40k,NY,25-34
905,2023-07-03,affiliate,A,70-110k,NY,18-24
906,2023-07-20,paid_search,B,40-70k,NY,18-24
907,2023-07-06,paid_search,A,40-70k,Other,55+
908,2023-07-28,partnership,A,40-70k,Other,35-44
909,2023-07-27,paid_search,A,<40k,NJ,35-44
910,2023-07-08,paid_search,A,40-70k,NY,25-34
911,2023-07-28,partnership,B,70-110k,NJ,25-34
912,2023-07-16,partnership,A,110k+,NJ,18-24
913,2023-07-31,affiliate,A,110k+,Other,45-54
914,2023-07-23,organic,B,40-70k,NJ,25-34
915,2023-07-02,organic,B,70-110k,NY,45-54
916,2023-07-07,affiliate,A,<40k,NY,45-54
917,2023-07-13,paid_search,C,40-70k,Other,45-54
918,2023-07-07,paid_search,C,70-110k,NJ,45-54
919,2023-07-05,partnership,B,70-110k,NY,45-54
920,2023-07-31,paid_search,D,<40k,Other,25-34
921,2023-07-27,organic,A,<40k,Other,35-44
922,2023-07-14,organic,A,70-110k,NY,25-34
923,2023-07-07,paid_search,C,40-70k,Other,35-44
924,2023-07-06,affiliate,D,<40k,NY,18-24
925,2023-07-29,partnership,B,70-110k,Other,25-34
926,2023-07-11,organic,A,70-110k,Other,25-34
927,2023-07-01,organic,A,40-70k,NJ,25-34
928,2023-07-13,paid_search,A,70-110k,NY,25-34
929,2023-07-15,paid_search,A,110k+,NJ,25-34
930,2023-07-20,paid_search,A,70-110k,Other,18-24
931,2023-07-11,referral,A,40-70k,Other,55+
932,2023-07-29,affiliate,B,40-70k,Other,45-54
933,2023-07-20,paid_search,A,40-70k,NY,45-54
934,2023-07-31,referral,B,70-110k,Other,25-34
935,2023-07-12,organic,A,<40k,Other,35-44
936,2023-07-21,referral,A,<40k,Other,45-54
937,2023-07-12,paid_search,B,40-70k,Other,45-54
938,2023-07-22,paid_search,B,70-110k,Other,55+
939,2023-07-24,referral,B,40-70k,NY,45-54
940,2023-07-10,paid_search,B,<40k,NY,55+
941,2023-07-30,paid_search,C,110k+,NJ,45-54
942,2023-07-27,paid_search,C,40-70k,NY,55+
943,2023-07-28,affiliate,A,70-110k,Other,35-44
944,2023-07-07,affiliate,A,70-110k,NY,45-54
945,2023-07-23,paid_search,A,70-110k,Other,25-34
946,2023-07-04,affiliate,A,70-110k,NY,25-34
947,2023-07-04,affiliate,B,110k+,Other,25-34
948,2023-07-31,paid_search,D,40-70k,NJ,25-34
949,2023-07-05,organic,A,40-70k,Other,18-24
950,2023-07-27,paid_search,B,40-70k,NJ,25-34
951,2023-07-14,organic,B,70-110k,NY,25-34
952,2023-07-10,organic,A,110k+,NY,45-54
953,2023-07-03,paid_search,A,40-70k,Other,35-44
954,2023-07-21,organic,A,110k+,NY,25-34
955,2023-07-23,paid_search,A,70-110k,Other,18-24
956,2023-07-15,affiliate,D,40-70k,Other,45-54
957,2023-07-26,paid_search,D,40-70k,NY,25-34
958,2023-07-11,referral,B,40-70k,Other,18-24
959,2023-07-18,partnership,C,<40k,Other,25-34
960,2023-07-09,affiliate,A,110k+,Other,45-54
961,2023-07-19,referral,C,<40k,Other,25-34
962,2023-07-05,partnership,B,40-70k,NY,35-44
963,2023-07-15,paid_search,C,<40k,Other,35-44
964,2023-07-18,partnership,A,70-110k,NY,18-24
965,2023-07-18,organic,B,<40k,NY,45-54
966,2023-07-14,affiliate,A,110k+,Other,25-34
967,2023-07-20,paid_search,B,<40k,Other,18-24
968,2023-07-16,organic,C,<40k,Other,25-34
969,2023-07-09,paid_search,A,70-110k,Other,55+
970,2023-07-07,referral,A,<40k,NY,25-34
971,2023-07-21,paid_search,C,70-110k,Other,25-34
972,2023-07-30,organic,A,70-110k,NY,35-44
973,2023-08-28,partnership,C,70-110k,NY,35-44
974,2023-08-08,affiliate,A,70-110k,NY,18-24
975,2023-08-26,paid_search,A,110k+,Other,55+
976,2023-08-11,paid_search,B,40-70k,NY,35-44
977,2023-08-15,partnership,A,70-110k,Other,45-54
978,2023-08-27,partnership,A,70-110k,NY,18-24
979,2023-08-11,referral,B,70-110k,Other,18-24
980,2023-08-08,affiliate,D,110k+,NJ,45-54
981,2023-08-29,paid_search,A,70-110k,Other,45-54
982,2023-08-30,paid_search,C,40-70k,Other,35-44
983,2023-08-10,affiliate,A,<40k,Other,35-44
984,2023-08-10,paid_search,B,110k+,Other,25-34
985,2023-08-08,partnership,A,70-110k,Other,35-44
986,2023-08-01,affiliate,B,70-110k,Other,45-54
987,2023-08-18,organic,A,70-110k,NJ,18-24
988,2023-08-08,affiliate,B,70-110k,NJ,45-54
989,2023-08-27,affiliate,A,40-70k,NY,25-34
990,2023-08-06,partnership,B,70-110k,Other,25-34
991,2023-08-20,paid_search,A,40-70k,Other,25-34
992,2023-08-16,affiliate,B,70-110k,Other,25-34
993,2023-08-19,paid_search,A,70-110k,Other,18-24
994,2023-08-04,paid_search,C,40-70k,NJ,25-34
995,2023-08-15,organic,A,40-70k,NY,35-44
996,2023-08-20,partnership,B,110k+,Other,25-34
997,2023-08-11,partnership,A,110k+,Other,45-54
998,2023-08-28,affiliate,A,40-70k,NY,45-54
999,2023-08-17,affiliate,B,40-70k,Other,25-34
1000,2023-08-12,organic,B,<40k,Other,45-54
1001,2023-08-01,affiliate,B,40-70k,Other,45-54
1002,2023-08-06,paid_search,A,40-70k,Other,25-34
1003,2023-08-15,affiliate,A,40-70k,NY,35-44
1004,2023-08-13,organic,B,<40k,Other,25-34
1005,2023-08-28,affiliate,A,40-70k,Other,55+
1006,2023-08-25,paid_search,B,<40k,NY,25-34
1007,2023-08-05,affiliate,C,<40k,Other,35-44
1008,2023-08-19,affiliate,B,70-110k,NY,45-54
1009,2023-08-15,paid_search,A,110k+,NJ,18-24
1010,2023-08-04,paid_search,C,<40k,NY,45-54
