loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
98,6,2023-12-27,136.01,1.8,137.81,0.0
99,1,2023-07-23,263.5,10.89,274.39,806.7
99,2,2023-08-23,266.18,8.21,274.39,540.52
99,3,2023-09-23,268.89,5.5,274.39,271.63
99,4,2023-10-23,271.63,2.76,274.39,0.0
100,1,2023-07-25,106.46,6.92,113.38,549.39
100,2,2023-08-25,107.58,5.79,113.37,441.81
100,3,2023-09-25,108.72,4.66,113.38,333.09
100,4,2023-10-25,109.86,3.51,113.37,223.23
100,5,2023-11-25,111.02,2.35,113.37,112.21
100,6,2023-12-25,112.21,1.18,113.39,0.0
101,1,2023-07-13,76.27,4.38,80.65,392.15
101,2,2023-08-13,76.98,3.66,80.64,315.17
101,3,2023-09-13,77.7,2.95,80.65,237.47
101,4,2023-10-13,78.42,2.22,80.64,159.05
101,5,2023-11-13,79.16,1.49,80.65,79.89
101,6,2023-12-13,79.89,0.75,80.64,0.0
102,1,2023-07-26,118.68,6.46,125.14,365.63
102,2,2023-08-26,120.26,4.88,125.14,245.37
102,3,2023-09-26,121.87,3.27,125.14,123.5
102,4,2023-10-26,123.5,1.65,125.15,0.0
103,1,2023-07-18,123.35,6.06,129.41,379.04
103,2,2023-08-18,124.84,4.57,129.41,254.2
103,3,2023-09-18,126.34,3.07,129.41,127.86
103,4,2023-10-18,127.86,1.54,129.4,0.0
104,1,2023-07-07,60.05,5.3,65.35,313.29
104,2,2023-08-07,60.9,4.45,65.35,252.39
104,3,2023-09-07,61.77,3.58,65.35,190.62
104,4,2023-10-07,62.65,2.71,65.36,127.97
104,5,2023-11-07,63.54,1.82,65.36,64.43
104,6,2023-12-07,64.43,0.91,65.34,0.0
106,1,2023-07-14,87.5,4.88,92.38,449.53
106,2,2023-08-14,88.29,4.08,92.37,361.24
106,3,2023-09-14,89.09,3.28,92.37,272.15
106,4,2023-10-14,89.9,2.47,92.37,182.25
106,5,2023-11-14,90.72,1.65,92.37,91.53
106,6,2023-12-14,91.53,0.83,92.36,0.0
107,1,2023-07-14,27.12,3.85,30.97,319.06
107,2,2023-08-14,27.43,3.55,30.98,291.63
107,3,2023-09-14,27.73,3.25,30.98,263.9
107,4,2023-10-14,28.04,2.94,30.98,235.86
107,5,2023-11-14,28.35,2.63,30.98,207.51
107,6,2023-12-14,28.67,2.31,30.98,178.84
107,7,2024-01-14,28.99,1.99,30.98,149.85
107,8,2024-02-14,29.31,1.67,30.98,120.54
107,9,2024-03-14,29.64,1.34,30.98,90.9
107,10,2024-04-14,29.97,1.01,30.98,60.93
107,11,2024-05-14,30.3,0.68,30.98,30.63
107,12,2024-06-14,30.63,0.34,30.97,0.0
108,1,2023-07-24,48.71,3.63,52.34,252.52
108,2,2023-08-24,49.3,3.04,52.34,203.22
108,3,2023-09-24,49.89,2.45,52.34,153.33
108,4,2023-10-24,50.5,1.85,52.35,102.83
108,5,2023-11-24,51.1,1.24,52.34,51.73
108,6,2023-12-24,51.73,0.62,52.35,0.0
109,1,2023-07-23,233.95,10.4,244.35,717.32
109,2,2023-08-23,236.51,7.84,244.35,480.81
109,3,2023-09-23,239.1,5.25,244.35,241.71
109,4,2023-10-23,241.71,2.64,244.35,0.0
110,1,2023-07-16,29.18,3.08,32.26,337.58
110,2,2023-08-16,29.42,2.83,32.25,308.16
110,3,2023-09-16,29.67,2.59,32.26,278.49
110,4,2023-10-16,29.92,2.34,32.26,248.57
110,5,2023-11-16,30.17,2.09,32.26,218.4
110,6,2023-12-16,30.42,1.83,32.25,187.98
110,7,2024-01-16,30.68,1.58,32.26,157.3
110,8,2024-02-16,30.94,1.32,32.26,126.36
110,9,2024-03-16,31.2,1.06,32.26,95.16
110,10,2024-04-16,31.46,0.8,32.26,63.7
110,11,2024-05-16,31.72,0.53,32.25,31.98
110,12,2024-06-16,31.98,0.27,32.25,0.0
112,1,2023-07-01,60.14,6.86,67.0,698.58
112,2,2023-08-01,60.69,6.32,67.01,637.89
112,3,2023-09-01,61.24,5.77,67.01,576.65
112,4,2023-10-01,61.79,5.21,67.0,514.86
112,5,2023-11-01,62.35,4.66,67.01,452.51
112,6,2023-12-01,62.91,4.09,67.0,389.6
112,7,2024-01-01,63.48,3.52,67.0,326.12
112,8,2024-02-01,64.06,2.95,67.01,262.06
112,9,2024-03-01,64.63,2.37,67.0,197.43
112,10,2024-04-01,65.22,1.79,67.01,132.21
112,11,2024-05-01,65.81,1.2,67.01,66.4
112,12,2024-06-01,66.4,0.6,67.0,0.0
113,1,2023-07-06,73.35,6.31,79.66,382.29
113,2,2023-08-06,74.37,5.29,79.66,307.92
113,3,2023-09-06,75.4,4.26,79.66,232.52
113,4,2023-10-06,76.44,3.22,79.66,156.08
113,5,2023-11-06,77.5,2.16,79.66,78.58
113,6,2023-12-06,78.58,1.09,79.67,0.0
114,1,2023-07-28,210.36,13.56,223.92,651.15
114,2,2023-08-28,213.67,10.25,223.92,437.48
114,3,2023-09-28,217.03,6.89,223.92,220.45
114,4,2023-10-28,220.45,3.47,223.92,0.0
115,1,2023-07-05,104.62,6.39,111.01,538.89
115,2,2023-08-05,105.66,5.35,111.01,433.23
115,3,2023-09-05,106.71,4.3,111.01,326.52
115,4,2023-10-05,107.77,3.24,111.01,218.75
115,5,2023-11-05,108.84,2.17,111.01,109.91
115,6,2023-12-05,109.91,1.09,111.0,0.0
116,1,2023-07-28,122.97,6.15,129.12,378.06
116,2,2023-08-28,124.48,4.64,129.12,253.58
116,3,2023-09-28,126.01,3.11,129.12,127.57
116,4,2023-10-28,127.57,1.57,129.14,0.0
117,1,2023-07-25,114.67,6.09,120.76,353.05
117,2,2023-08-25,116.16,4.59,120.75,236.89
117,3,2023-09-25,117.68,3.08,120.76,119.21
117,4,2023-10-25,119.21,1.55,120.76,0.0
118,1,2023-07-17,236.65,8.35,245.0,722.37
118,2,2023-08-17,238.71,6.29,245.0,483.66
118,3,2023-09-17,240.79,4.21,245.0,242.87
118,4,2023-10-17,242.87,2.12,244.99,0.0
119,1,2023-07-05,301.7,13.03,314.73,924.46
119,2,2023-08-05,304.9,9.83,314.73,619.56
119,3,2023-09-05,308.14,6.59,314.73,311.42
119,4,2023-10-05,311.42,3.31,314.73,0.0
120,1,2023-08-10,90.97,7.68,98.65,473.72
120,2,2023-09-10,92.2,6.44,98.64,381.52
120,3,2023-10-10,93.46,5.19,98.65,288.06
120,4,2023-11-10,94.73,3.92,98.65,193.33
120,5,2023-12-10,96.02,2.63,98.65,97.31
120,6,2024-01-10,97.31,1.32,98.63,0.0
121,1,2023-08-21,72.63,3.06,75.69,222.44
121,2,2023-09-21,73.38,2.3,75.68,149.06
121,3,2023-10-21,74.14,1.54,75.68,74.92
121,4,2023-11-21,74.92,0.78,75.7,0.0
122,1,2023-08-17,40.27,4.54,44.81,467.46
122,2,2023-09-17,40.63,4.18,44.81,426.83
122,3,2023-10-17,40.99,3.82,44.81,385.84
122,4,2023-11-17,41.36,3.45,44.81,344.48
122,5,2023-12-17,41.73,3.08,44.81,302.75
122,6,2024-01-17,42.1,2.71,44.81,260.65
122,7,2024-02-17,42.48,2.33,44.81,218.17
122,8,2024-03-17,42.86,1.95,44.81,175.31
122,9,2024-04-17,43.24,1.57,44.81,132.07
122,10,2024-05-17,43.63,1.18,44.81,88.44
122,11,2024-06-17,44.02,0.79,44.81,44.42
122,12,2024-07-17,44.42,0.4,44.82,0.0
126,1,2023-08-18,66.92,7.85,74.77,778.39
126,2,2023-09-18,67.54,7.23,74.77,710.85
126,3,2023-10-18,68.16,6.6,74.76,642.69
126,4,2023-11-18,68.8,5.97,74.77,573.89
126,5,2023-12-18,69.44,5.33,74.77,504.45
126,6,2024-01-18,70.08,4.69,74.77,434.37
126,7,2024-02-18,70.73,4.03,74.76,363.64
126,8,2024-03-18,71.39,3.38,74.77,292.25
126,9,2024-04-18,72.05,2.71,74.76,220.2
126,10,2024-05-18,72.72,2.05,74.77,147.48
126,11,2024-06-18,73.4,1.37,74.77,74.08
126,12,2024-07-18,74.08,0.69,74.77,0.0
127,1,2023-08-13,73.59,5.66,79.25,381.86
127,2,2023-09-13,74.5,4.74,79.24,307.36
127,3,2023-10-13,75.43,3.82,79.25,231.93
127,4,2023-11-13,76.36,2.88,79.24,155.57
127,5,2023-12-13,77.31,1.93,79.24,78.26
127,6,2024-01-13,78.26,0.97,79.23,0.0
128,1,2023-08-03,192.87,7.44,200.31,589.69
128,2,2023-09-03,194.7,5.61,200.31,394.99
128,3,2023-10-03,196.56,3.76,200.32,198.43
128,4,2023-11-03,198.43,1.89,200.32,0.0
130,1,2023-08-04,95.24,7.75,102.99,495.29
130,2,2023-09-04,96.49,6.5,102.99,398.8
130,3,2023-10-04,97.76,5.24,103.0,301.04
130,4,2023-11-04,99.04,3.95,102.99,202.0
130,5,2023-12-04,100.34,2.65,102.99,101.66
130,6,2024-01-04,101.66,1.33,102.99,0.0
131,1,2023-08-25,77.14,5.93,83.07,240.19
131,2,2023-09-25,78.58,4.49,83.07,161.61
131,3,2023-10-25,80.05,3.02,83.07,81.56
131,4,2023-11-25,81.56,1.52,83.08,0.0
132,1,2023-08-11,123.38,6.53,129.91,633.09
132,2,2023-09-11,124.45,5.47,129.92,508.64
132,3,2023-10-11,125.52,4.39,129.91,383.12
132,4,2023-11-11,126.61,3.31,129.92,256.51
132,5,2023-12-11,127.7,2.22,129.92,128.81
132,6,2024-01-11,128.81,1.11,129.92,0.0
133,1,2023-08-13,87.03,7.42,94.45,453.43
133,2,2023-09-13,88.23,6.23,94.46,365.2
133,3,2023-10-13,89.44,5.02,94.46,275.76
133,4,2023-11-13,90.67,3.79,94.46,185.09
133,5,2023-12-13,91.91,2.54,94.45,93.18
133,6,2024-01-13,93.18,1.28,94.46,0.0
135,1,2023-08-15,33.07,5.19,38.26,391.57
135,2,2023-09-15,33.48,4.78,38.26,358.09
135,3,2023-10-15,33.88,4.37,38.25,324.21
135,4,2023-11-15,34.3,3.96,38.26,289.91
135,5,2023-12-15,34.72,3.54,38.26,255.19
135,6,2024-01-15,35.14,3.12,38.26,220.05
135,7,2024-02-15,35.57,2.69,38.26,184.48
135,8,2024-03-15,36.01,2.25,38.26,148.47
135,9,2024-04-15,36.44,1.81,38.25,112.03
135,10,2024-05-15,36.89,1.37,38.26,75.14
135,11,2024-06-15,37.34,0.92,38.26,37.8
135,12,2024-07-15,37.8,0.46,38.26,0.0
136,1,2023-08-19,215.39,10.98,226.37,662.45
136,2,2023-09-19,218.08,8.29,226.37,444.37
136,3,2023-10-19,220.81,5.56,226.37,223.56
136,4,2023-11-19,223.56,2.8,226.36,0.0
137,1,2023-08-17,102.05,9.12,111.17,532.65
137,2,2023-09-17,103.51,7.65,111.16,429.14
137,3,2023-10-17,105.0,6.17,111.17,324.14
137,4,2023-11-17,106.51,4.66,111.17,217.63
137,5,2023-12-17,108.04,3.13,111.17,109.59
137,6,2024-01-17,109.59,1.57,111.16,0.0
138,1,2023-08-22,32.27,2.48,34.75,100.46
138,2,2023-09-22,32.87,1.88,34.75,67.59
138,3,2023-10-22,33.49,1.26,34.75,34.1
138,4,2023-11-22,34.1,0.64,34.74,0.0
139,1,2023-08-18,68.08,3.74,71.82,209.77
139,2,2023-09-18,68.99,2.82,71.81,140.78
139,3,2023-10-18,69.92,1.89,71.81,70.86
139,4,2023-11-18,70.86,0.95,71.81,0.0
140,1,2023-08-19,89.62,7.78,97.4,280.31
140,2,2023-09-19,91.5,5.89,97.39,188.81
140,3,2023-10-19,93.43,3.97,97.4,95.38
140,4,2023-11-19,95.38,2.0,97.38,0.0
141,1,2023-08-01,125.77,4.95,130.72,384.66
141,2,2023-09-01,126.99,3.73,130.72,257.67
141,3,2023-10-01,128.22,2.5,130.72,129.45
141,4,2023-11-01,129.45,1.26,130.71,0.0
142,1,2023-08-17,106.41,3.69,110.1,324.71
142,2,2023-09-17,107.32,2.78,110.1,217.39
142,3,2023-10-17,108.24,1.86,110.1,109.15
142,4,2023-11-17,109.15,0.94,110.09,0.0
143,1,2023-08-24,178.54,6.14,184.68,544.75
143,2,2023-09-24,180.05,4.62,184.67,364.7
143,3,2023-10-24,181.58,3.1,184.68,183.12
143,4,2023-11-24,183.12,1.55,184.67,0.0
144,1,2023-08-17,109.61,4.56,114.17,335.6
144,2,2023-09-17,110.73,3.44,114.17,224.87
144,3,2023-10-17,111.86,2.3,114.16,113.01
144,4,2023-11-17,113.01,1.16,114.17,0.0
146,1,2023-09-30,192.32,8.04,200.36,588.92
146,2,2023-10-30,194.3,6.06,200.36,394.62
146,3,2023-11-30,196.3,4.06,200.36,198.32
146,4,2023-12-30,198.32,2.04,200.36,0.0
147,1,2023-09-01,150.75,7.39,158.14,463.23
147,2,2023-10-01,152.57,5.57,158.14,310.66
147,3,2023-11-01,154.4,3.74,158.14,156.26
147,4,2023-12-01,156.26,1.88,158.14,0.0
149,1,2023-09-16,129.84,6.79,136.63,399.58
149,2,2023-10-16,131.5,5.12,136.62,268.08
149,3,2023-11-16,133.19,3.44,136.63,134.89
149,4,2023-12-16,134.89,1.73,136.62,0.0
150,1,2023-09-03,270.19,16.4,286.59,1391.49
150,2,2023-10-03,272.86,13.73,286.59,1118.63
150,3,2023-11-03,275.55,11.04,286.59,843.08
150,4,2023-12-03,278.27,8.32,286.59,564.81
150,5,2024-01-03,281.02,5.57,286.59,283.79
150,6,2024-02-03,283.79,2.8,286.59,0.0
151,1,2023-09-14,85.09,6.26,91.35,440.91
151,2,2023-10-14,86.11,5.25,91.36,354.8
151,3,2023-11-14,87.13,4.22,91.35,267.67
151,4,2023-12-14,88.17,3.19,91.36,179.5
151,5,2024-01-14,89.22,2.14,91.36,90.28
151,6,2024-02-14,90.28,1.07,91.35,0.0
153,1,2023-09-27,48.42,5.92,54.34,564.48
153,2,2023-10-27,48.89,5.45,54.34,515.59
153,3,2023-11-27,49.36,4.98,54.34,466.23
153,4,2023-12-27,49.84,4.5,54.34,416.39
153,5,2024-01-27,50.32,4.02,54.34,366.07
153,6,2024-02-27,50.8,3.53,54.33,315.27
153,7,2024-03-27,51.29,3.04,54.33,263.98
153,8,2024-04-27,51.79,2.55,54.34,212.19
153,9,2024-05-27,52.29,2.05,54.34,159.9
153,10,2024-06-27,52.79,1.54,54.33,107.11
153,11,2024-07-27,53.3,1.03,54.33,53.81
153,12,2024-08-27,53.81,0.52,54.33,0.0
154,1,2023-09-25,21.79,3.36,25.15,257.68
154,2,2023-10-25,22.05,3.1,25.15,235.63
154,3,2023-11-25,22.32,2.83,25.15,213.31
154,4,2023-12-25,22.58,2.57,25.15,190.73
154,5,2024-01-25,22.86,2.29,25.15,167.87
154,6,2024-02-25,23.13,2.02,25.15,144.74
154,7,2024-03-25,23.41,1.74,25.15,121.33
154,8,2024-04-25,23.69,1.46,25.15,97.64
154,9,2024-05-25,23.98,1.17,25.15,73.66
154,10,2024-06-25,24.26,0.89,25.15,49.4
154,11,2024-07-25,24.56,0.59,25.15,24.84
154,12,2024-08-25,24.84,0.3,25.14,0.0
155,1,2023-09-21,136.34,5.42,141.76,417.1
155,2,2023-10-21,137.68,4.09,141.77,279.42
155,3,2023-11-21,139.03,2.74,141.77,140.39
155,4,2023-12-21,140.39,1.38,141.77,0.0
156,1,2023-09-04,90.95,6.73,97.68,471.33
156,2,2023-10-04,92.04,5.64,97.68,379.29
156,3,2023-11-04,93.14,4.54,97.68,286.15
156,4,2023-12-04,94.25,3.42,97.67,191.9
156,5,2024-01-04,95.38,2.3,97.68,96.52
156,6,2024-02-04,96.52,1.16,97.68,0.0
157,1,2023-09-10,168.81,6.75,175.56,516.47
157,2,2023-10-10,170.47,5.09,175.56,346.0
157,3,2023-11-10,172.15,3.41,175.56,173.85
157,4,2023-12-10,173.85,1.71,175.56,0.0
158,1,2023-09-08,212.33,8.86,221.19,650.15
158,2,2023-10-08,214.51,6.68,221.19,435.64
158,3,2023-11-08,216.71,4.48,221.19,218.93
158,4,2023-12-08,218.93,2.25,221.18,0.0
159,1,2023-09-13,131.78,9.83,141.61,409.85
159,2,2023-10-13,134.17,7.44,141.61,275.68
159,3,2023-11-13,136.6,5.0,141.6,139.08
159,4,2023-12-13,139.08,2.52,141.6,0.0
160,1,2023-09-14,329.94,12.17,342.11,1007.95
160,2,2023-10-14,332.94,9.17,342.11,675.01
160,3,2023-11-14,335.97,6.14,342.11,339.04
160,4,2023-12-14,339.04,3.08,342.12,0.0
161,1,2023-09-19,143.78,7.79,151.57,442.9
161,2,2023-10-19,145.69,5.88,151.57,297.21
161,3,2023-11-19,147.62,3.95,151.57,149.59
161,4,2023-12-19,149.59,1.99,151.58,0.0
162,1,2023-09-06,297.99,10.17,308.16,909.12
162,2,2023-10-06,300.5,7.66,308.16,608.62
162,3,2023-11-06,303.03,5.13,308.16,305.59
162,4,2023-12-06,305.59,2.58,308.17,0.0
163,1,2023-09-22,176.08,6.2,182.28,537.49
163,2,2023-10-22,177.61,4.67,182.28,359.88
163,3,2023-11-22,179.16,3.13,182.29,180.72
163,4,2023-12-22,180.72,1.57,182.29,0.0
164,1,2023-09-14,98.77,5.1,103.87,303.87
164,2,2023-10-14,100.02,3.85,103.87,203.85
164,3,2023-11-14,101.29,2.58,103.87,102.56
164,4,2023-12-14,102.56,1.3,103.86,0.0
167,1,2023-09-14,138.7,8.16,146.86,713.67
167,2,2023-10-14,140.03,6.83,146.86,573.64
167,3,2023-11-14,141.37,5.49,146.86,432.27
167,4,2023-12-14,142.72,4.14,146.86,289.55
167,5,2024-01-14,144.09,2.77,146.86,145.46
167,6,2024-02-14,145.46,1.39,146.85,0.0
168,1,2023-09-09,50.41,4.03,54.44,261.95
168,2,2023-10-09,51.06,3.38,54.44,210.89
168,3,2023-11-09,51.71,2.72,54.43,159.18
168,4,2023-12-09,52.38,2.05,54.43,106.8
168,5,2024-01-09,53.06,1.38,54.44,53.74
168,6,2024-02-09,53.74,0.69,54.43,0.0
169,1,2023-09-24,86.49,3.22,89.71,264.25
169,2,2023-10-24,87.28,2.43,89.71,176.97
169,3,2023-11-24,88.08,1.62,89.7,88.89
169,4,2023-12-24,88.89,0.82,89.71,0.0
170,1,2023-09-07,291.95,21.59,313.54,1512.95
170,2,2023-10-07,295.44,18.1,313.54,1217.51
170,3,2023-11-07,298.97,14.56,313.53,918.54
170,4,2023-12-07,302.55,10.99,313.54,615.99
170,5,2024-01-07,306.17,7.37,313.54,309.82
170,6,2024-02-07,309.82,3.71,313.53,0.0
171,1,2023-09-16,98.33,5.81,104.14,506.0
171,2,2023-10-16,99.27,4.86,104.13,406.73
171,3,2023-11-16,100.23,3.91,104.14,306.5
171,4,2023-12-16,101.19,2.94,104.13,205.31
171,5,2024-01-16,102.16,1.97,104.13,103.15
171,6,2024-02-16,103.15,0.99,104.14,0.0
172,1,2023-09-05,45.7,5.19,50.89,530.64
172,2,2023-10-05,46.11,4.78,50.89,484.53
172,3,2023-11-05,46.52,4.36,50.88,438.01
172,4,2023-12-05,46.94,3.94,50.88,391.07
172,5,2024-01-05,47.36,3.52,50.88,343.71
172,6,2024-02-05,47.79,3.09,50.88,295.92
172,7,2024-03-05,48.22,2.66,50.88,247.7
172,8,2024-04-05,48.66,2.23,50.89,199.04
172,9,2024-05-05,49.09,1.79,50.88,149.95
172,10,2024-06-05,49.54,1.35,50.89,100.41
172,11,2024-07-05,49.98,0.9,50.88,50.43
172,12,2024-08-05,50.43,0.45,50.88,0.0
173,1,2023-09-30,100.4,5.75,106.15,516.21
173,2,2023-10-31,101.34,4.81,106.15,414.87
173,3,2023-11-30,102.28,3.87,106.15,312.59
173,4,2023-12-31,103.23,2.91,106.14,209.36
173,5,2024-01-31,104.19,1.95,106.14,105.17
173,6,2024-02-29,105.17,0.98,106.15,0.0
174,1,2023-09-09,50.16,2.71,52.87,257.5
174,2,2023-10-09,50.6,2.26,52.86,206.9
174,3,2023-11-09,51.05,1.82,52.87,155.85
174,4,2023-12-09,51.5,1.37,52.87,104.35
174,5,2024-01-09,51.95,0.92,52.87,52.4
174,6,2024-02-09,52.4,0.46,52.86,0.0
175,1,2023-09-08,79.23,5.5,84.73,245.83
175,2,2023-10-08,80.57,4.16,84.73,165.26
175,3,2023-11-08,81.94,2.8,84.74,83.32
175,4,2023-12-08,83.32,1.41,84.73,0.0
176,1,2023-09-28,50.04,8.37,58.41,595.18
176,2,2023-10-28,50.69,7.72,58.41,544.49
176,3,2023-11-28,51.35,7.06,58.41,493.14
176,4,2023-12-28,52.01,6.4,58.41,441.13
176,5,2024-01-28,52.69,5.72,58.41,388.44
176,6,2024-02-28,53.37,5.04,58.41,335.07
176,7,2024-03-28,54.06,4.35,58.41,281.01
176,8,2024-04-28,54.76,3.65,58.41,226.25
176,9,2024-05-28,55.47,2.94,58.41,170.78
176,10,2024-06-28,56.19,2.22,58.41,114.59
176,11,2024-07-28,56.92,1.49,58.41,57.67
176,12,2024-08-28,57.67,0.75,58.42,0.0
177,1,2023-09-13,148.35,10.66,159.01,460.8
177,2,2023-10-13,150.94,8.07,159.01,309.86
177,3,2023-11-13,153.59,5.42,159.01,156.27
177,4,2023-12-13,156.27,2.74,159.01,0.0
178,1,2023-09-16,139.56,5.34,144.9,426.64
178,2,2023-10-16,140.88,4.03,144.91,285.76
178,3,2023-11-16,142.21,2.7,144.91,143.55
178,4,2023-12-16,143.55,1.35,144.9,0.0
179,1,2023-10-07,75.61,4.97,80.58,234.18
179,2,2023-11-07,76.82,3.76,80.58,157.36
179,3,2023-12-07,78.06,2.53,80.59,79.3
179,4,2024-01-07,79.3,1.27,80.57,0.0
180,1,2023-10-19,53.12,6.0,59.12,616.75
180,2,2023-11-19,53.6,5.53,59.13,563.15
180,3,2023-12-19,54.08,5.05,59.13,509.07
180,4,2024-01-19,54.57,4.56,59.13,454.5
180,5,2024-02-19,55.05,4.07,59.12,399.45
180,6,2024-03-19,55.55,3.58,59.13,343.9
180,7,2024-04-19,56.05,3.08,59.13,287.85
180,8,2024-05-19,56.55,2.58,59.13,231.3
180,9,2024-06-19,57.05,2.07,59.12,174.25
180,10,2024-07-19,57.57,1.56,59.13,116.68
180,11,2024-08-19,58.08,1.05,59.13,58.6
180,12,2024-09-19,58.6,0.53,59.13,0.0
181,1,2023-10-08,82.25,4.21,86.46,421.66
181,2,2023-11-08,82.94,3.52,86.46,338.72
181,3,2023-12-08,83.63,2.83,86.46,255.09
181,4,2024-01-08,84.33,2.13,86.46,170.76
181,5,2024-02-08,85.03,1.43,86.46,85.73
181,6,2024-03-08,85.73,0.72,86.45,0.0
182,1,2023-10-19,227.08,9.27,236.35,695.01
182,2,2023-11-19,229.36,6.98,236.34,465.65
182,3,2023-12-19,231.66,4.68,236.34,233.99
182,4,2024-01-19,233.99,2.35,236.34,0.0
183,1,2023-10-10,72.99,5.52,78.51,378.53
183,2,2023-11-10,73.88,4.62,78.5,304.65
183,3,2023-12-10,74.78,3.72,78.5,229.87
183,4,2024-01-10,75.69,2.81,78.5,154.18
183,5,2024-02-10,76.62,1.88,78.5,77.56
183,6,2024-03-10,77.56,0.95,78.51,0.0
184,1,2023-10-22,163.9,6.12,170.02,500.82
184,2,2023-11-22,165.41,4.61,170.02,335.41
184,3,2023-12-22,166.93,3.09,170.02,168.48
184,4,2024-01-22,168.48,1.55,170.03,0.0
185,1,2023-10-02,290.27,11.54,301.81,887.97
185,2,2023-11-02,293.11,8.69,301.8,594.86
185,3,2023-12-02,295.98,5.82,301.8,298.88
185,4,2024-01-02,298.88,2.93,301.81,0.0
186,1,2023-10-16,135.02,8.94,143.96,418.3
186,2,2023-11-16,137.2,6.76,143.96,281.1
186,3,2023-12-16,139.42,4.54,143.96,141.68
186,4,2024-01-16,141.68,2.29,143.97,0.0
187,1,2023-10-17,33.67,2.21,35.88,104.29
187,2,2023-11-17,34.21,1.67,35.88,70.08
187,3,2023-12-17,34.76,1.12,35.88,35.32
187,4,2024-01-17,35.32,0.56,35.88,0.0
188,1,2023-10-25,36.2,6.24,42.44,431.61
188,2,2023-11-25,36.69,5.76,42.45,394.92
188,3,2023-12-25,37.18,5.27,42.45,357.74
188,4,2024-01-25,37.67,4.77,42.44,320.07
188,5,2024-02-25,38.18,4.27,42.45,281.89
188,6,2024-03-25,38.69,3.76,42.45,243.2
188,7,2024-04-25,39.2,3.25,42.45,204.0
188,8,2024-05-25,39.73,2.72,42.45,164.27
188,9,2024-06-25,40.26,2.19,42.45,124.01
188,10,2024-07-25,40.79,1.65,42.44,83.22
188,11,2024-08-25,41.34,1.11,42.45,41.88
188,12,2024-09-25,41.88,0.56,42.44,0.0
190,1,2023-10-26,84.45,5.25,89.7,435.2
190,2,2023-11-26,85.3,4.4,89.7,349.9
190,3,2023-12-26,86.16,3.54,89.7,263.74
190,4,2024-01-26,87.03,2.67,89.7,176.71
190,5,2024-02-26,87.91,1.79,89.7,88.8
190,6,2024-03-26,88.8,0.9,89.7,0.0
191,1,2023-10-24,26.95,2.97,29.92,312.48
191,2,2023-11-24,27.18,2.74,29.92,285.3
191,3,2023-12-24,27.42,2.5,29.92,257.88
191,4,2024-01-24,27.66,2.26,29.92,230.22
191,5,2024-02-24,27.91,2.02,29.93,202.31
191,6,2024-03-24,28.15,1.77,29.92,174.16
191,7,2024-04-24,28.4,1.53,29.93,145.76
191,8,2024-05-24,28.65,1.28,29.93,117.11
191,9,2024-06-24,28.9,1.03,29.93,88.21
191,10,2024-07-24,29.15,0.77,29.92,59.06
191,11,2024-08-24,29.4,0.52,29.92,29.66
191,12,2024-09-24,29.66,0.26,29.92,0.0
193,1,2023-10-28,270.57,10.04,280.61,826.64
193,2,2023-11-28,273.04,7.56,280.6,553.6
193,3,2023-12-28,275.54,5.07,280.61,278.06
193,4,2024-01-28,278.06,2.54,280.6,0.0
194,1,2023-10-12,70.37,5.7,76.07,365.88
194,2,2023-11-12,71.29,4.78,76.07,294.59
194,3,2023-12-12,72.22,3.85,76.07,222.37
194,4,2024-01-12,73.16,2.91,76.07,149.21
194,5,2024-02-12,74.12,1.95,76.07,75.09
194,6,2024-03-12,75.09,0.98,76.07,0.0
195,1,2023-10-03,89.8,11.0,100.8,1047.08
195,2,2023-11-03,90.67,10.13,100.8,956.41
195,3,2023-12-03,91.55,9.25,100.8,864.86
195,4,2024-01-03,92.44,8.37,100.81,772.42
195,5,2024-02-03,93.33,7.47,100.8,679.09
195,6,2024-03-03,94.23,6.57,100.8,584.86
195,7,2024-04-03,95.14,5.66,100.8,489.72
195,8,2024-05-03,96.06,4.74,100.8,393.66
195,9,2024-06-03,96.99,3.81,100.8,296.67
195,10,2024-07-03,97.93,2.87,100.8,198.74
195,11,2024-08-03,98.88,1.92,100.8,99.86
195,12,2024-09-03,99.86,0.97,100.83,0.0
196,1,2023-10-14,278.31,17.53,295.84,1434.87
196,2,2023-11-14,281.16,14.68,295.84,1153.71
196,3,2023-12-14,284.04,11.8,295.84,869.67
196,4,2024-01-14,286.94,8.9,295.84,582.73
196,5,2024-02-14,289.88,5.96,295.84,292.85
196,6,2024-03-14,292.85,3.0,295.85,0.0
197,1,2023-10-03,219.34,8.7,228.04,670.97
197,2,2023-11-03,221.48,6.56,228.04,449.49
197,3,2023-12-03,223.65,4.39,228.04,225.84
197,4,2024-01-03,225.84,2.21,228.05,0.0
198,1,2023-10-17,93.26,4.68,97.94,286.72
198,2,2023-11-17,94.41,3.53,97.94,192.31
198,3,2023-12-17,95.57,2.37,97.94,96.74
198,4,2024-01-17,96.74,1.19,97.93,0.0
199,1,2023-10-04,239.11,9.12,248.23,730.9
199,2,2023-11-04,241.36,6.87,248.23,489.54
199,3,2023-12-04,243.63,4.6,248.23,245.91
199,4,2024-01-04,245.91,2.31,248.22,0.0
200,1,2023-10-22,215.07,10.66,225.73,661.05
