customer_id,first_loan_id,first_loan_date,second_loan_id,second_loan_date,daydate_180,inactive_flag,acquisition_channel,risk_tier_at_signup,income_band,age_band,region
461,1301,2024-08-06,7272,2025-01-21,2025-02-02,0,partnership,B,40-70k,18-24,NY
462,427,2023-12-26,7273,2024-04-09,2024-06-23,0,organic,A,<40k,25-34,Other
463,1586,2024-09-19,NULL,NULL,2025-03-18,1,paid_search,C,<40k,25-34,NY
464,2648,2025-02-21,NULL,NULL,2025-08-20,1,partnership,A,110k+,45-54,Other
465,79,2023-05-28,NULL,NULL,2023-11-24,1,organic,A,70-110k,55+,NY
466,302,2023-11-20,7274,2023-12-20,2024-05-18,0,paid_search,B,40-70k,18-24,NY
467,367,2023-11-29,NULL,NULL,2024-05-27,1,affiliate,A,110k+,55+,Other
468,833,2024-04-15,NULL,NULL,2024-10-12,1,paid_search,A,70-110k,35-44,NY
469,1493,2024-09-24,NULL,NULL,2025-03-23,1,paid_search,A,40-70k,25-34,Other
470,120,2023-07-10,NULL,NULL,2024-01-06,1,paid_search,B,70-110k,55+,NY
471,69,2023-05-09,NULL,NULL,2023-11-05,1,organic,B,70-110k,45-54,Other
472,247,2023-10-01,NULL,NULL,2024-03-29,1,paid_search,B,110k+,25-34,Other
473,86,2023-05-16,7275,2023-07-27,2023-11-12,0,affiliate,A,70-110k,25-34,NY
474,162,2023-08-06,NULL,NULL,2024-02-02,1,affiliate,A,70-110k,35-44,NY
478,6307,2025-11-04,NULL,NULL,2026-05-03,NULL,partnership,A,70-110k,45-54,NY
479,1069,2024-06-30,NULL,NULL,2024-12-27,1,paid_search,B,<40k,45-54,NY
480,431,2023-12-15,NULL,NULL,2024-06-12,1,partnership,A,110k+,35-44,Other
481,572,2024-02-27,NULL,NULL,2024-08-25,1,paid_search,A,70-110k,18-24,Other
482,329,2023-11-13,7276,2023-12-08,2024-05-11,0,organic,A,40-70k,45-54,NJ
484,596,2024-02-08,NULL,NULL,2024-08-06,1,organic,A,110k+,25-34,Other
487,1885,2024-11-13,NULL,NULL,2025-05-12,1,partnership,A,70-110k,55+,NY
489,3882,2025-06-18,NULL,NULL,2025-12-15,1,partnership,B,70-110k,25-34,Other
491,65,2023-05-15,NULL,NULL,2023-11-11,1,partnership,B,40-70k,25-34,Other
493,205,2023-09-26,NULL,NULL,2024-03-24,1,affiliate,A,110k+,25-34,NY
494,911,2024-05-05,7277,2024-05-18,2024-11-01,0,paid_search,A,40-70k,25-34,Other
495,160,2023-08-14,NULL,NULL,2024-02-10,1,affiliate,A,110k+,45-54,Other
496,1343,2024-08-16,NULL,NULL,2025-02-12,1,partnership,C,70-110k,35-44,NY
497,6684,2025-12-27,NULL,NULL,2026-06-25,NULL,organic,B,40-70k,18-24,NY
499,96,2023-06-05,NULL,NULL,2023-12-02,1,organic,A,70-110k,55+,Other
500,799,2024-04-09,NULL,NULL,2024-10-06,1,referral,C,70-110k,55+,Other
501,2108,2024-11-10,NULL,NULL,2025-05-09,1,paid_search,B,<40k,25-34,NY
504,184,2023-09-22,7278,2023-10-25,2024-03-20,0,referral,A,70-110k,55+,NY
505,84,2023-05-18,NULL,NULL,2023-11-14,1,organic,A,40-70k,35-44,Other
506,87,2023-05-12,NULL,NULL,2023-11-08,1,partnership,B,70-110k,35-44,NY
507,1066,2024-06-21,7279,2024-10-13,2024-12-18,0,partnership,A,40-70k,25-34,NY
508,1016,2024-06-18,NULL,NULL,2024-12-15,1,organic,A,70-110k,25-34,NY
515,411,2023-12-24,7280,2024-06-21,2024-06-21,0,organic,A,70-110k,25-34,NY
516,5556,2025-10-03,NULL,NULL,2026-04-01,NULL,organic,A,40-70k,18-24,NY
518,588,2024-02-10,NULL,NULL,2024-08-08,1,paid_search,A,70-110k,35-44,Other
521,1186,2024-07-15,NULL,NULL,2025-01-11,1,affiliate,B,<40k,25-34,Other
523,227,2023-09-01,7281,2023-11-28,2024-02-28,0,referral,A,40-70k,18-24,NY
525,3665,2025-05-23,7282,2025-10-05,2025-11-19,0,partnership,A,<40k,35-44,Other
526,5643,2025-10-09,NULL,NULL,2026-04-07,NULL,organic,B,40-70k,18-24,Other
528,241,2023-10-03,NULL,NULL,2024-03-31,1,referral,C,40-70k,25-34,Other
529,1332,2024-08-29,7283,2024-11-26,2025-02-25,0,partnership,A,<40k,18-24,NY
530,1744,2024-10-25,7284,2025-02-06,2025-04-23,0,affiliate,A,70-110k,35-44,Other
535,365,2023-11-13,NULL,NULL,2024-05-11,1,referral,A,<40k,18-24,NJ
537,97,2023-06-22,7285,2023-09-01,2023-12-19,0,organic,A,40-70k,35-44,Other
539,212,2023-09-29,NULL,NULL,2024-03-27,1,organic,A,110k+,35-44,Other
541,1371,2024-08-30,NULL,NULL,2025-02-26,1,paid_search,A,110k+,25-34,NY
544,286,2023-11-24,NULL,NULL,2024-05-22,1,organic,A,70-110k,25-34,Other
546,3408,2025-04-11,NULL,NULL,2025-10-08,1,partnership,B,70-110k,35-44,NJ
547,585,2024-02-24,NULL,NULL,2024-08-22,1,affiliate,A,<40k,18-24,Other
549,972,2024-05-13,NULL,NULL,2024-11-09,1,organic,B,40-70k,25-34,NY
551,1120,2024-07-16,NULL,NULL,2025-01-12,1,paid_search,B,110k+,35-44,Other
553,2012,2024-11-22,NULL,NULL,2025-05-21,1,paid_search,A,110k+,18-24,Other
554,255,2023-10-08,NULL,NULL,2024-04-05,1,partnership,A,<40k,18-24,Other
556,2202,2024-12-21,7286,2025-03-15,2025-06-19,0,affiliate,A,<40k,18-24,Other
557,181,2023-09-08,7287,2023-09-18,2024-03-06,0,organic,A,40-70k,25-34,NY
559,4649,2025-08-13,NULL,NULL,2026-02-09,NULL,referral,A,110k+,25-34,NJ
562,2118,2024-11-22,NULL,NULL,2025-05-21,1,paid_search,A,70-110k,45-54,NY
563,5763,2025-10-15,NULL,NULL,2026-04-13,NULL,partnership,A,<40k,35-44,NJ
564,484,2024-01-07,NULL,NULL,2024-07-05,1,partnership,C,40-70k,25-34,Other
565,2335,2024-12-14,NULL,NULL,2025-06-12,1,paid_search,A,<40k,25-34,NY
567,1098,2024-06-06,7288,2024-07-21,2024-12-03,0,paid_search,B,70-110k,25-34,NY
568,326,2023-11-11,7289,2024-04-30,2024-05-09,0,partnership,B,70-110k,25-34,NY
569,2031,2024-11-04,NULL,NULL,2025-05-03,1,affiliate,B,70-110k,25-34,NY
570,4117,2025-06-21,NULL,NULL,2025-12-18,1,affiliate,C,<40k,25-34,Other
571,107,2023-06-14,NULL,NULL,2023-12-11,1,affiliate,B,40-70k,55+,NY
572,4190,2025-06-04,7290,2025-07-16,2025-12-01,0,paid_search,B,110k+,45-54,NY
573,447,2023-12-14,7291,2024-01-06,2024-06-11,0,paid_search,D,40-70k,35-44,NY
575,2901,2025-03-13,NULL,NULL,2025-09-09,1,partnership,A,70-110k,18-24,Other
576,1103,2024-06-18,7292,2024-10-25,2024-12-15,0,paid_search,C,70-110k,18-24,NY
578,480,2024-01-09,NULL,NULL,2024-07-07,1,paid_search,B,110k+,45-54,Other
579,80,2023-05-10,NULL,NULL,2023-11-06,1,paid_search,B,40-70k,18-24,NJ
580,4199,2025-06-07,NULL,NULL,2025-12-04,1,affiliate,B,<40k,18-24,NJ
581,2404,2024-12-25,NULL,NULL,2025-06-23,1,paid_search,A,40-70k,45-54,Other
582,141,2023-07-01,NULL,NULL,2023-12-28,1,organic,A,110k+,25-34,Other
583,113,2023-06-06,NULL,NULL,2023-12-03,1,partnership,B,40-70k,35-44,NY
584,362,2023-11-26,NULL,NULL,2024-05-24,1,paid_search,A,110k+,45-54,Other
585,6051,2025-11-26,NULL,NULL,2026-05-25,NULL,paid_search,B,70-110k,25-34,Other
586,757,2024-04-22,NULL,NULL,2024-10-19,1,paid_search,A,70-110k,25-34,NY
587,538,2024-01-08,NULL,NULL,2024-07-06,1,partnership,A,70-110k,25-34,NY
589,109,2023-06-23,NULL,NULL,2023-12-20,1,partnership,B,70-110k,45-54,NY
590,176,2023-08-28,NULL,NULL,2024-02-24,1,referral,B,70-110k,18-24,NY
592,75,2023-05-24,NULL,NULL,2023-11-20,1,paid_search,A,110k+,45-54,NJ
593,2520,2025-01-02,7293,2025-01-09,2025-07-01,0,partnership,A,40-70k,45-54,Other
594,3299,2025-04-16,NULL,NULL,2025-10-13,1,paid_search,B,40-70k,55+,NY
596,1443,2024-09-02,7294,2024-10-06,2025-03-01,0,paid_search,B,40-70k,55+,Other
599,72,2023-05-30,NULL,NULL,2023-11-26,1,paid_search,B,70-110k,35-44,NY
600,2053,2024-11-27,NULL,NULL,2025-05-26,1,organic,B,<40k,35-44,Other
601,115,2023-06-05,NULL,NULL,2023-12-02,1,paid_search,A,110k+,45-54,Other
602,315,2023-11-22,NULL,NULL,2024-05-20,1,affiliate,A,110k+,35-44,NJ
603,482,2024-01-21,NULL,NULL,2024-07-19,1,referral,A,70-110k,35-44,Other
604,1632,2024-09-03,NULL,NULL,2025-03-02,1,organic,A,110k+,25-34,Other
607,4855,2025-08-01,NULL,NULL,2026-01-28,NULL,organic,B,70-110k,45-54,NJ
608,74,2023-05-11,NULL,NULL,2023-11-07,1,paid_search,A,40-70k,25-34,NJ
609,324,2023-11-19,NULL,NULL,2024-05-17,1,organic,A,40-70k,35-44,Other
610,93,2023-06-12,7295,2023-08-26,2023-12-09,0,paid_search,A,<40k,25-34,NJ
612,239,2023-10-28,NULL,NULL,2024-04-25,1,paid_search,A,40-70k,35-44,Other
617,116,2023-06-28,NULL,NULL,2023-12-25,1,affiliate,B,40-70k,35-44,Other
618,402,2023-12-12,NULL,NULL,2024-06-09,1,paid_search,C,<40k,45-54,Other
619,1248,2024-07-24,7296,2024-08-13,2025-01-20,0,affiliate,C,40-70k,25-34,Other
620,4148,2025-06-04,NULL,NULL,2025-12-01,1,paid_search,C,<40k,25-34,NY
621,1351,2024-08-03,NULL,NULL,2025-01-30,1,organic,A,40-70k,25-34,Other
623,258,2023-10-23,NULL,NULL,2024-04-20,1,organic,A,70-110k,45-54,Other
624,328,2023-11-13,NULL,NULL,2024-05-11,1,organic,A,70-110k,25-34,Other
625,4416,2025-07-05,NULL,NULL,2026-01-01,NULL,organic,B,40-70k,18-24,Other
626,488,2024-01-01,NULL,NULL,2024-06-29,1,referral,A,110k+,45-54,Other
628,1587,2024-09-24,NULL,NULL,2025-03-23,1,affiliate,B,40-70k,18-24,Other
629,77,2023-05-31,7297,2023-06-07,2023-11-27,0,referral,A,40-70k,25-34,NY
630,136,2023-07-19,7298,2023-12-05,2024-01-15,0,organic,B,40-70k,55+,Other
631,3017,2025-03-09,NULL,NULL,2025-09-05,1,referral,B,70-110k,25-34,NY
632,68,2023-05-09,7299,2023-09-18,2023-11-05,0,paid_search,A,110k+,25-34,Other
633,1543,2024-09-09,NULL,NULL,2025-03-08,1,organic,A,<40k,55+,NY
634,960,2024-05-14,NULL,NULL,2024-11-10,1,paid_search,A,<40k,18-24,Other
635,414,2023-12-06,7300,2024-02-16,2024-06-03,0,affiliate,B,70-110k,45-54,Other
637,874,2024-04-22,NULL,NULL,2024-10-19,1,partnership,C,70-110k,25-34,NY
638,383,2023-12-21,7301,2024-02-28,2024-06-18,0,partnership,B,40-70k,55+,NJ
639,1294,2024-08-18,NULL,NULL,2025-02-14,1,partnership,B,40-70k,25-34,NJ
640,559,2024-02-18,NULL,NULL,2024-08-16,1,referral,A,40-70k,35-44,Other
641,168,2023-08-09,NULL,NULL,2024-02-05,1,partnership,B,40-70k,45-54,Other
642,5423,2025-09-03,NULL,NULL,2026-03-02,NULL,partnership,C,40-70k,35-44,Other
643,108,2023-06-24,NULL,NULL,2023-12-21,1,partnership,B,110k+,25-34,NJ
644,142,2023-07-17,7302,2023-11-11,2024-01-13,0,partnership,A,70-110k,35-44,Other
645,434,2023-12-27,NULL,NULL,2024-06-24,1,partnership,A,40-70k,25-34,Other
647,913,2024-05-10,NULL,NULL,2024-11-06,1,paid_search,C,<40k,35-44,Other
648,216,2023-09-02,NULL,NULL,2024-02-29,1,affiliate,B,40-70k,35-44,NY
649,396,2023-12-05,NULL,NULL,2024-06-02,1,paid_search,A,40-70k,35-44,Other
651,2130,2024-11-04,NULL,NULL,2025-05-03,1,paid_search,B,<40k,25-34,Other
652,2484,2025-01-31,7303,2025-05-20,2025-07-30,0,partnership,A,110k+,25-34,NY
655,1341,2024-08-28,7304,2024-10-09,2025-02-24,0,paid_search,A,40-70k,35-44,NY
656,408,2023-12-17,7305,2023-12-28,2024-06-14,0,affiliate,A,40-70k,35-44,NY
657,730,2024-03-11,7306,2024-03-28,2024-09-07,0,partnership,A,70-110k,55+,NY
658,1890,2024-11-07,NULL,NULL,2025-05-06,1,referral,A,70-110k,18-24,NY
659,1546,2024-09-25,7307,2024-11-09,2025-03-24,0,partnership,A,<40k,35-44,NY
661,370,2023-11-14,7308,2024-01-19,2024-05-12,0,affiliate,A,40-70k,25-34,NY
662,106,2023-06-14,NULL,NULL,2023-12-11,1,organic,A,110k+,55+,Other
663,1804,2024-10-18,7309,2025-01-22,2025-04-16,0,referral,A,<40k,25-34,NY
665,683,2024-03-19,NULL,NULL,2024-09-15,1,partnership,A,70-110k,45-54,NY
666,553,2024-01-04,7310,2024-01-30,2024-07-02,0,partnership,A,70-110k,35-44,NY
667,206,2023-09-10,NULL,NULL,2024-03-08,1,paid_search,A,40-70k,25-34,Other
670,3635,2025-05-01,NULL,NULL,2025-10-28,1,partnership,B,40-70k,25-34,NY
671,4343,2025-07-03,NULL,NULL,2025-12-30,1,paid_search,C,70-110k,35-44,Other
672,202,2023-09-28,7311,2023-11-11,2024-03-26,0,organic,B,40-70k,35-44,Other
673,285,2023-11-29,NULL,NULL,2024-05-27,1,affiliate,A,70-110k,25-34,Other
674,6804,2025-12-20,NULL,NULL,2026-06-18,NULL,paid_search,A,40-70k,25-34,Other
677,349,2023-11-02,7312,2024-01-23,2024-04-30,0,paid_search,A,40-70k,55+,Other
682,5250,2025-09-01,NULL,NULL,2026-02-28,NULL,paid_search,B,110k+,25-34,NY
683,419,2023-12-15,NULL,NULL,2024-06-12,1,paid_search,B,40-70k,18-24,NY
684,357,2023-11-24,7313,2024-01-31,2024-05-22,0,paid_search,A,70-110k,25-34,Other
686,3305,2025-04-12,7314,2025-07-07,2025-10-09,0,referral,A,70-110k,35-44,Other
687,1702,2024-10-22,NULL,NULL,2025-04-20,1,organic,B,<40k,18-24,NY
689,94,2023-06-30,NULL,NULL,2023-12-27,1,paid_search,A,70-110k,35-44,Other
690,2086,2024-11-18,NULL,NULL,2025-05-17,1,organic,C,40-70k,35-44,Other
696,266,2023-10-12,NULL,NULL,2024-04-09,1,affiliate,A,110k+,35-44,NY
697,211,2023-09-20,NULL,NULL,2024-03-18,1,affiliate,B,70-110k,45-54,Other
698,535,2024-01-15,NULL,NULL,2024-07-13,1,referral,B,40-70k,35-44,NJ
699,2061,2024-11-24,NULL,NULL,2025-05-23,1,referral,A,70-110k,35-44,Other
700,1491,2024-09-30,NULL,NULL,2025-03-29,1,affiliate,C,40-70k,18-24,NJ
701,649,2024-03-31,NULL,NULL,2024-09-27,1,partnership,A,70-110k,18-24,NY
703,117,2023-06-25,NULL,NULL,2023-12-22,1,paid_search,B,40-70k,35-44,NJ
706,5335,2025-09-08,NULL,NULL,2026-03-07,NULL,partnership,A,70-110k,18-24,NY
707,208,2023-09-16,7315,2023-09-25,2024-03-14,0,referral,A,70-110k,55+,NJ
708,1995,2024-11-07,NULL,NULL,2025-05-06,1,organic,B,110k+,45-54,NY
712,3234,2025-04-27,NULL,NULL,2025-10-24,1,paid_search,A,<40k,18-24,NJ
714,798,2024-04-19,7316,2024-06-03,2024-10-16,0,referral,A,<40k,25-34,Other
715,297,2023-11-16,7317,2024-03-05,2024-05-14,0,organic,A,40-70k,18-24,Other
716,252,2023-10-10,7318,2023-10-22,2024-04-07,0,paid_search,B,70-110k,25-34,Other
717,2215,2024-12-28,NULL,NULL,2025-06-26,1,affiliate,A,70-110k,35-44,NY
719,3308,2025-04-02,7319,2025-05-10,2025-09-29,0,paid_search,A,70-110k,55+,NY
721,132,2023-07-11,NULL,NULL,2024-01-07,1,organic,A,40-70k,35-44,Other
723,2332,2024-12-06,NULL,NULL,2025-06-04,1,affiliate,A,70-110k,18-24,Other
727,101,2023-06-13,7320,2023-09-02,2023-12-10,0,paid_search,A,40-70k,25-34,Other
729,155,2023-08-21,7321,2023-12-05,2024-02-17,0,paid_search,A,<40k,55+,NJ
730,793,2024-04-07,NULL,NULL,2024-10-04,1,paid_search,A,110k+,25-34,Other
732,754,2024-04-05,NULL,NULL,2024-10-02,1,organic,B,70-110k,55+,Other
733,3909,2025-06-21,7322,2025-10-23,2025-12-18,0,organic,A,110k+,25-34,Other
736,4880,2025-08-19,NULL,NULL,2026-02-15,NULL,referral,A,110k+,55+,NY
738,1617,2024-09-04,NULL,NULL,2025-03-03,1,affiliate,A,<40k,45-54,Other
739,100,2023-06-25,7323,2023-09-03,2023-12-22,0,organic,A,70-110k,35-44,Other
740,496,2024-01-16,7324,2024-05-13,2024-07-14,0,affiliate,B,40-70k,55+,Other
743,530,2024-01-28,NULL,NULL,2024-07-26,1,paid_search,C,<40k,18-24,Other
745,191,2023-09-24,7325,2023-11-12,2024-03-22,0,paid_search,A,110k+,35-44,Other
746,872,2024-04-08,7326,2024-05-05,2024-10-05,0,affiliate,A,40-70k,18-24,Other
749,5772,2025-10-27,NULL,NULL,2026-04-25,NULL,affiliate,A,<40k,35-44,NY
751,992,2024-05-17,NULL,NULL,2024-11-13,1,organic,A,70-110k,45-54,Other
753,1364,2024-08-10,NULL,NULL,2025-02-06,1,affiliate,A,70-110k,55+,NY
754,446,2023-12-16,NULL,NULL,2024-06-13,1,paid_search,B,110k+,35-44,NY
755,187,2023-09-17,NULL,NULL,2024-03-15,1,paid_search,C,<40k,35-44,Other
758,946,2024-05-19,NULL,NULL,2024-11-15,1,paid_search,A,70-110k,35-44,NY
759,126,2023-07-18,NULL,NULL,2024-01-14,1,affiliate,A,70-110k,55+,NY
760,6395,2025-11-01,NULL,NULL,2026-04-30,NULL,paid_search,A,70-110k,25-34,NY
761,183,2023-09-10,NULL,NULL,2024-03-08,1,paid_search,B,70-110k,25-34,Other
765,4338,2025-07-02,7327,2025-08-31,2025-12-29,0,organic,B,70-110k,18-24,Other
766,2162,2024-12-03,NULL,NULL,2025-06-01,1,partnership,A,70-110k,55+,Other
768,2691,2025-02-21,NULL,NULL,2025-08-20,1,affiliate,A,70-110k,25-34,NY
771,2188,2024-12-28,NULL,NULL,2025-06-26,1,affiliate,A,70-110k,25-34,NY
772,5123,2025-09-02,NULL,NULL,2026-03-01,NULL,referral,A,40-70k,25-34,NY
773,1299,2024-08-01,NULL,NULL,2025-01-28,1,paid_search,C,70-110k,35-44,NY
774,4678,2025-08-01,NULL,NULL,2026-01-28,NULL,partnership,B,70-110k,25-34,NY
775,232,2023-10-12,NULL,NULL,2024-04-09,1,affiliate,A,<40k,45-54,NY
777,170,2023-08-07,NULL,NULL,2024-02-03,1,paid_search,B,70-110k,45-54,NY
779,6808,2025-12-25,NULL,NULL,2026-06-23,NULL,paid_search,A,40-70k,18-24,Other
782,2092,2024-11-14,NULL,NULL,2025-05-13,1,affiliate,B,110k+,55+,NY
783,3853,2025-06-26,NULL,NULL,2025-12-23,1,paid_search,A,70-110k,35-44,NY
784,2397,2024-12-29,NULL,NULL,2025-06-27,1,partnership,B,40-70k,45-54,NY
785,1204,2024-07-01,NULL,NULL,2024-12-28,1,paid_search,D,40-70k,45-54,Other
786,1229,2024-07-17,NULL,NULL,2025-01-13,1,affiliate,A,110k+,45-54,NY
787,555,2024-02-05,NULL,NULL,2024-08-03,1,organic,A,40-70k,35-44,NJ
789,118,2023-06-17,NULL,NULL,2023-12-14,1,organic,A,70-110k,45-54,NJ
790,104,2023-06-07,NULL,NULL,2023-12-04,1,affiliate,C,<40k,35-44,NJ
791,3373,2025-04-09,7328,2025-07-06,2025-10-06,0,paid_search,B,<40k,25-34,NJ
792,121,2023-07-21,NULL,NULL,2024-01-17,1,referral,A,70-110k,35-44,NY
794,723,2024-03-25,7329,2024-08-16,2024-09-21,0,affiliate,A,70-110k,45-54,NY
795,1027,2024-06-06,NULL,NULL,2024-12-03,1,paid_search,A,<40k,45-54,NJ
798,1823,2024-10-31,NULL,NULL,2025-04-29,1,paid_search,A,70-110k,35-44,NJ
800,215,2023-09-21,7330,2023-12-26,2024-03-19,0,partnership,A,40-70k,35-44,NY
801,4566,2025-07-30,NULL,NULL,2026-01-26,NULL,organic,B,70-110k,35-44,NJ
804,3690,2025-05-17,NULL,NULL,2025-11-13,1,paid_search,A,70-110k,35-44,Other
805,993,2024-05-07,7331,2024-10-08,2024-11-03,0,organic,B,40-70k,35-44,Other
806,197,2023-09-03,7332,2023-11-23,2024-03-01,0,paid_search,A,40-70k,25-34,NY
807,1185,2024-07-12,NULL,NULL,2025-01-08,1,paid_search,C,70-110k,25-34,Other
808,4380,2025-07-02,7333,2025-10-21,2025-12-29,0,paid_search,B,70-110k,45-54,NY
810,1634,2024-09-02,7334,2024-10-20,2025-03-01,0,paid_search,C,40-70k,25-34,NY
811,290,2023-11-26,NULL,NULL,2024-05-24,1,affiliate,A,40-70k,35-44,NY
814,6459,2025-11-09,NULL,NULL,2026-05-08,NULL,affiliate,B,70-110k,25-34,NY
816,5058,2025-09-05,NULL,NULL,2026-03-04,NULL,paid_search,B,<40k,25-34,NY
817,580,2024-02-02,NULL,NULL,2024-07-31,1,organic,A,70-110k,25-34,NJ
818,2990,2025-03-05,7335,2025-03-18,2025-09-01,0,organic,B,70-110k,35-44,NJ
819,502,2024-01-06,NULL,NULL,2024-07-04,1,paid_search,A,70-110k,25-34,NJ
820,773,2024-04-18,NULL,NULL,2024-10-15,1,organic,A,70-110k,25-34,Other
822,500,2024-01-03,NULL,NULL,2024-07-01,1,referral,A,110k+,25-34,NY
824,1222,2024-07-17,NULL,NULL,2025-01-13,1,paid_search,A,70-110k,45-54,Other
825,280,2023-10-09,NULL,NULL,2024-04-06,1,paid_search,B,40-70k,45-54,NY
826,470,2023-12-08,NULL,NULL,2024-06-05,1,paid_search,B,70-110k,25-34,Other
827,2046,2024-11-25,NULL,NULL,2025-05-24,1,partnership,B,40-70k,35-44,NY
831,3079,2025-03-23,NULL,NULL,2025-09-19,1,paid_search,B,40-70k,35-44,NY
832,2652,2025-02-15,NULL,NULL,2025-08-14,1,partnership,B,40-70k,35-44,Other
834,272,2023-10-30,NULL,NULL,2024-04-27,1,organic,A,70-110k,25-34,Other
836,3349,2025-04-04,NULL,NULL,2025-10-01,1,organic,B,70-110k,45-54,Other
838,158,2023-08-08,7336,2023-11-17,2024-02-04,0,partnership,A,110k+,25-34,NY
841,218,2023-09-12,NULL,NULL,2024-03-10,1,affiliate,A,<40k,25-34,NY
842,1678,2024-10-04,NULL,NULL,2025-04-02,1,paid_search,A,70-110k,18-24,Other
843,203,2023-09-05,7337,2023-11-13,2024-03-03,0,partnership,A,110k+,25-34,Other
848,880,2024-05-13,NULL,NULL,2024-11-09,1,paid_search,B,40-70k,25-34,Other
849,6774,2025-12-02,NULL,NULL,2026-05-31,NULL,organic,A,70-110k,35-44,NY
850,862,2024-04-30,7338,2024-07-24,2024-10-27,0,paid_search,A,70-110k,25-34,Other
851,2429,2024-12-22,NULL,NULL,2025-06-20,1,affiliate,A,70-110k,35-44,Other
853,1363,2024-08-25,NULL,NULL,2025-02-21,1,organic,A,70-110k,25-34,NY
854,2324,2024-12-08,NULL,NULL,2025-06-06,1,organic,B,40-70k,25-34,Other
855,1065,2024-06-23,NULL,NULL,2024-12-20,1,organic,C,70-110k,35-44,Other
856,127,2023-07-13,NULL,NULL,2024-01-09,1,partnership,B,70-110k,25-34,NJ
857,240,2023-10-09,NULL,NULL,2024-04-06,1,referral,B,<40k,45-54,NY
858,619,2024-02-24,NULL,NULL,2024-08-22,1,organic,A,70-110k,25-34,Other
859,1679,2024-10-30,NULL,NULL,2025-04-28,1,partnership,C,<40k,45-54,Other
860,3908,2025-06-28,NULL,NULL,2025-12-25,1,partnership,A,40-70k,25-34,NY
861,167,2023-08-14,NULL,NULL,2024-02-10,1,referral,A,110k+,45-54,NY
862,1080,2024-06-16,NULL,NULL,2024-12-13,1,paid_search,A,110k+,25-34,NY
863,457,2023-12-09,7339,2023-12-17,2024-06-06,0,paid_search,B,<40k,25-34,Other
864,130,2023-07-04,NULL,NULL,2023-12-31,1,paid_search,B,70-110k,18-24,Other
865,544,2024-01-30,NULL,NULL,2024-07-28,1,partnership,A,40-70k,25-34,NY
867,2024,2024-11-19,7340,2025-01-28,2025-05-18,0,paid_search,A,70-110k,25-34,NY
869,1569,2024-09-19,NULL,NULL,2025-03-18,1,partnership,B,<40k,45-54,NY
870,4996,2025-09-19,NULL,NULL,2026-03-18,NULL,partnership,A,70-110k,18-24,NJ
873,342,2023-11-03,NULL,NULL,2024-05-01,1,paid_search,A,40-70k,35-44,Other
874,1129,2024-07-03,NULL,NULL,2024-12-30,1,paid_search,B,70-110k,45-54,Other
876,995,2024-06-01,NULL,NULL,2024-11-28,1,partnership,C,40-70k,25-34,NY
877,1208,2024-07-31,NULL,NULL,2025-01-27,1,referral,A,110k+,35-44,NY
879,3032,2025-03-07,7341,2025-08-31,2025-09-03,0,paid_search,B,70-110k,35-44,NY
880,6123,2025-11-13,NULL,NULL,2026-05-12,NULL,paid_search,B,40-70k,35-44,NJ
882,430,2023-12-01,NULL,NULL,2024-05-29,1,paid_search,C,110k+,25-34,NY
883,720,2024-03-20,7342,2024-03-29,2024-09-16,0,organic,A,70-110k,35-44,Other
885,213,2023-09-30,NULL,NULL,2024-03-28,1,organic,B,70-110k,55+,NY
886,847,2024-04-10,7343,2024-07-31,2024-10-07,0,paid_search,A,110k+,35-44,Other
888,922,2024-05-16,NULL,NULL,2024-11-12,1,paid_search,B,40-70k,18-24,NY
889,492,2024-01-18,7344,2024-03-09,2024-07-16,0,affiliate,A,70-110k,25-34,NJ
892,2246,2024-12-08,NULL,NULL,2025-06-06,1,organic,A,40-70k,35-44,Other
894,540,2024-01-13,NULL,NULL,2024-07-11,1,affiliate,A,<40k,35-44,NJ
896,4282,2025-07-18,NULL,NULL,2026-01-14,NULL,organic,A,110k+,35-44,NY
898,6607,2025-12-20,NULL,NULL,2026-06-18,NULL,affiliate,A,70-110k,55+,Other
899,188,2023-09-25,NULL,NULL,2024-03-23,1,paid_search,B,40-70k,35-44,Other
901,3189,2025-04-08,7345,2025-09-18,2025-10-05,0,organic,A,<40k,55+,NY
902,5364,2025-09-13,NULL,NULL,2026-03-12,NULL,paid_search,A,<40k,25-34,NJ
904,3939,2025-06-13,7346,2025-06-24,2025-12-10,0,paid_search,A,<40k,25-34,NY
905,6484,2025-11-08,NULL,NULL,2026-05-07,NULL,affiliate,A,70-110k,18-24,NY
908,275,2023-10-18,NULL,NULL,2024-04-15,1,partnership,A,40-70k,35-44,Other
909,1235,2024-07-30,7347,2024-09-02,2025-01-26,0,paid_search,A,<40k,35-44,NJ
910,2055,2024-11-29,7348,2024-12-19,2025-05-28,0,paid_search,A,40-70k,25-34,NY
911,2466,2025-01-03,7349,2025-02-13,2025-07-02,0,partnership,B,70-110k,25-34,NJ
913,751,2024-04-10,NULL,NULL,2024-10-07,1,affiliate,A,110k+,45-54,Other
916,849,2024-04-18,7350,2024-08-13,2024-10-15,0,affiliate,A,<40k,45-54,NY
920,131,2023-07-25,NULL,NULL,2024-01-21,1,paid_search,D,<40k,25-34,Other
921,1773,2024-10-26,NULL,NULL,2025-04-24,1,organic,A,<40k,35-44,Other
922,144,2023-07-17,7351,2023-10-06,2024-01-13,0,organic,A,70-110k,25-34,NY
