customer_id,total_payment_180d,total_loss_180d,net_ltv_180d,pareto_x,cum_ltv_180d,pareto_y
6650,1025.35,0.00,1025.35,9.53,586180.05,21.892079
3187,1024.51,0.00,1024.51,9.55,587204.56,21.930342
5135,1023.83,0.00,1023.83,9.58,588228.39,21.968579
5517,1022.33,0.00,1022.33,9.60,589250.72,22.006760
4543,1021.10,0.00,1021.10,9.62,590271.82,22.044895
630,1021.03,0.00,1021.03,9.64,591292.85,22.083027
11337,1019.45,0.00,1019.45,9.66,592312.30,22.121101
7001,1018.66,0.00,1018.66,9.68,593330.96,22.159145
7420,1018.10,0.00,1018.10,9.70,594349.06,22.197168
9286,1017.96,0.00,1017.96,9.72,595367.02,22.235185
1281,1016.91,0.00,1016.91,9.74,596383.93,22.273164
336,1016.79,0.00,1016.79,9.77,597400.72,22.311138
715,1016.36,0.00,1016.36,9.79,598417.08,22.349096
8750,1016.26,0.00,1016.26,9.81,599433.34,22.387050
2607,1015.86,0.00,1015.86,9.83,600449.20,22.424990
5459,1015.22,0.00,1015.22,9.85,601464.42,22.462905
805,1014.66,0.00,1014.66,9.87,602479.08,22.500800
3936,1014.17,0.00,1014.17,9.89,603493.25,22.538676
7656,1013.60,0.00,1013.60,9.91,604506.85,22.576531
2163,1013.27,0.00,1013.27,9.93,605520.12,22.614373
3793,1011.05,0.00,1011.05,9.96,606531.17,22.652133
8984,1010.25,0.00,1010.25,9.98,607541.42,22.689863
302,1008.24,0.00,1008.24,10.00,608549.66,22.727518
473,1007.78,0.00,1007.78,10.02,609557.44,22.765155
6614,1006.69,0.00,1006.69,10.04,610564.13,22.802752
7386,1004.87,0.00,1004.87,10.06,611569.00,22.840281
1292,1004.72,0.00,1004.72,10.08,612573.72,22.877804
5725,1003.56,0.00,1003.56,10.10,613577.28,22.915284
6162,1002.76,0.00,1002.76,10.12,614580.04,22.952734
7003,1001.95,0.00,1001.95,10.15,615581.99,22.990154
13032,1001.28,0.00,1001.28,10.17,616583.27,23.027549
5675,1000.19,0.00,1000.19,10.19,617583.46,23.064903
11368,1000.08,0.00,1000.08,10.21,618583.54,23.102253
27,999.30,0.00,999.30,10.23,619582.84,23.139574
3382,999.30,0.00,999.30,10.25,620582.14,23.176895
5338,999.03,0.00,999.03,10.27,621581.17,23.214206
2987,998.52,0.00,998.52,10.29,622579.69,23.251497
5230,997.95,0.00,997.95,10.31,623577.64,23.288768
1355,997.94,0.00,997.94,10.34,624575.58,23.326038
4441,997.28,0.00,997.28,10.36,625572.86,23.363283
2725,997.18,0.00,997.18,10.38,626570.04,23.400525
5419,996.94,0.00,996.94,10.40,627566.98,23.437758
2649,996.72,0.00,996.72,10.42,628563.70,23.474982
1777,996.18,0.00,996.18,10.44,629559.88,23.512187
1734,994.98,0.00,994.98,10.46,630554.86,23.549346
11123,994.33,0.00,994.33,10.48,631549.19,23.586482
8185,993.41,0.00,993.41,10.51,632542.60,23.623583
5777,993.09,0.00,993.09,10.53,633535.69,23.660671
1267,992.91,0.00,992.91,10.55,634528.60,23.697754
5624,992.86,0.00,992.86,10.57,635521.46,23.734834
7553,991.34,0.00,991.34,10.59,636512.80,23.771858
6425,990.38,0.00,990.38,10.61,637503.18,23.808845
4367,989.27,0.00,989.27,10.63,638492.45,23.845792
10704,987.15,0.00,987.15,10.65,639479.60,23.882659
1642,987.10,0.00,987.10,10.67,640466.70,23.919524
487,984.92,0.00,984.92,10.70,641451.62,23.956308
13055,984.38,0.00,984.38,10.72,642436.00,23.993072
2367,984.32,0.00,984.32,10.74,643420.32,24.029833
2406,984.05,0.00,984.05,10.76,644404.37,24.066584
1965,982.69,0.00,982.69,10.78,645387.06,24.103285
4582,982.54,0.00,982.54,10.80,646369.60,24.139980
5975,982.40,0.00,982.40,10.82,647352.00,24.176669
4463,982.37,0.00,982.37,10.84,648334.37,24.213358
1678,981.86,0.00,981.86,10.86,649316.23,24.250028
2890,981.35,0.00,981.35,10.89,650297.58,24.286678
12783,980.80,0.00,980.80,10.91,651278.38,24.323308
789,979.99,0.00,979.99,10.93,652258.37,24.359908
325,979.24,0.00,979.24,10.95,653237.61,24.396479
7967,978.87,0.00,978.87,10.97,654216.48,24.433037
10779,978.26,0.00,978.26,10.99,655194.74,24.469572
10367,978.24,0.00,978.24,11.01,656172.98,24.506107
3512,977.91,0.00,977.91,11.03,657150.89,24.542629
1943,977.90,0.00,977.90,11.05,658128.79,24.579151
589,977.40,0.00,977.40,11.08,659106.19,24.615653
6764,977.07,0.00,977.07,11.10,660083.26,24.652144
677,976.16,0.00,976.16,11.12,661059.42,24.688601
11434,974.89,0.00,974.89,11.14,662034.31,24.725010
5933,974.28,0.00,974.28,11.16,663008.59,24.761397
4413,974.03,0.00,974.03,11.18,663982.62,24.797774
9712,973.84,0.00,973.84,11.20,664956.46,24.834144
1339,973.22,0.00,973.22,11.22,665929.68,24.870491
4501,972.57,0.00,972.57,11.24,666902.25,24.906813
1792,970.89,0.00,970.89,11.27,667873.14,24.943073
4016,970.75,0.00,970.75,11.29,668843.89,24.979328
3336,970.63,0.00,970.63,11.31,669814.52,25.015578
9559,969.64,0.00,969.64,11.33,670784.16,25.051791
1572,969.32,0.00,969.32,11.35,671753.48,25.087992
2618,968.58,0.00,968.58,11.37,672722.06,25.124166
791,968.46,0.00,968.46,11.39,673690.52,25.160335
1783,968.17,0.00,968.17,11.41,674658.69,25.196493
529,967.53,0.00,967.53,11.44,675626.22,25.232627
8296,967.21,0.00,967.21,11.46,676593.43,25.268750
5277,967.10,0.00,967.10,11.48,677560.53,25.304868
4225,966.61,0.00,966.61,11.50,678527.14,25.340968
6462,966.37,0.00,966.37,11.52,679493.51,25.377059
9351,965.55,0.00,965.55,11.54,680459.06,25.413120
8923,965.11,0.00,965.11,11.56,681424.17,25.449164
766,964.37,0.00,964.37,11.58,682388.54,25.485180
3488,963.55,0.00,963.55,11.60,683352.09,25.521166
3815,962.58,0.00,962.58,11.63,684314.67,25.557115
5932,962.16,0.00,962.16,11.65,685276.83,25.593049
6337,961.59,0.00,961.59,11.67,686238.42,25.628961
5,961.56,0.00,961.56,11.69,687199.98,25.664873
435,960.84,0.00,960.84,11.71,688160.82,25.700757
2826,959.71,0.00,959.71,11.73,689120.53,25.736600
7250,959.45,0.00,959.45,11.75,690079.98,25.772432
1661,959.36,0.00,959.36,11.77,691039.34,25.808262
4361,958.43,0.00,958.43,11.79,691997.77,25.844056
1654,958.22,0.00,958.22,11.82,692955.99,25.879843
6099,957.61,0.00,957.61,11.84,693913.60,25.915607
7324,957.08,0.00,957.08,11.86,694870.68,25.951351
2386,956.94,0.00,956.94,11.88,695827.62,25.987090
10050,956.72,0.00,956.72,11.90,696784.34,26.022820
8065,956.18,0.00,956.18,11.92,697740.52,26.058531
7213,955.43,0.00,955.43,11.94,698695.95,26.094213
2644,955.21,0.00,955.21,11.96,699651.16,26.129887
5085,954.53,0.00,954.53,11.98,700605.69,26.165536
6506,954.31,0.00,954.31,12.01,701560.00,26.201177
8041,954.25,0.00,954.25,12.03,702514.25,26.236815
4886,954.18,0.00,954.18,12.05,703468.43,26.272451
3052,953.83,0.00,953.83,12.07,704422.26,26.308074
9969,952.14,0.00,952.14,12.09,705374.40,26.343633
3639,949.88,0.00,949.88,12.11,706324.28,26.379109
4884,949.09,0.00,949.09,12.13,707273.37,26.414554
5321,949.01,0.00,949.01,12.15,708222.38,26.449997
2122,948.96,0.00,948.96,12.18,709171.34,26.485438
7275,948.82,0.00,948.82,12.20,710120.16,26.520873
8825,947.60,0.00,947.60,12.22,711067.76,26.556263
5522,947.11,0.00,947.11,12.24,712014.87,26.591635
6635,946.91,0.00,946.91,12.26,712961.78,26.626999
3266,945.81,0.00,945.81,12.28,713907.59,26.662323
3566,945.55,0.00,945.55,12.30,714853.14,26.697636
4662,944.63,0.00,944.63,12.32,715797.77,26.732915
6131,943.98,0.00,943.98,12.34,716741.75,26.768170
4700,943.23,0.00,943.23,12.37,717684.98,26.803397
5765,943.17,0.00,943.17,12.39,718628.15,26.838621
8745,943.13,0.00,943.13,12.41,719571.28,26.873845
129,943.06,0.00,943.06,12.43,720514.34,26.909065
2376,942.99,0.00,942.99,12.45,721457.33,26.944283
2120,942.74,0.00,942.74,12.47,722400.07,26.979491
3160,942.37,0.00,942.37,12.49,723342.44,27.014686
1761,942.09,0.00,942.09,12.51,724284.53,27.049870
2346,942.03,0.00,942.03,12.53,725226.56,27.085052
10535,941.74,0.00,941.74,12.56,726168.30,27.120224
7508,941.40,0.00,941.40,12.58,727109.70,27.155382
1522,940.58,0.00,940.58,12.60,728050.28,27.190510
2195,940.19,0.00,940.19,12.62,728990.47,27.225623
9623,939.23,0.00,939.23,12.64,729929.70,27.260701
12209,938.99,0.00,938.99,12.66,730868.69,27.295769
468,938.24,0.00,938.24,12.68,731806.93,27.330810
6341,936.83,0.00,936.83,12.70,732743.76,27.365797
3994,936.37,0.00,936.37,12.72,733680.13,27.400768
210,935.47,0.00,935.47,12.75,734615.60,27.435705
4642,935.26,0.00,935.26,12.77,735550.86,27.470634
849,934.90,0.00,934.90,12.79,736485.76,27.505550
6475,934.83,0.00,934.83,12.81,737420.59,27.540463
1171,934.39,0.00,934.39,12.83,738354.98,27.575360
6578,934.29,0.00,934.29,12.85,739289.27,27.610253
9325,934.26,0.00,934.26,12.87,740223.53,27.645145
4681,933.54,0.00,933.54,12.89,741157.07,27.680010
1266,933.24,0.00,933.24,12.91,742090.31,27.714863
6047,933.04,0.00,933.04,12.94,743023.35,27.749710
11804,932.45,0.00,932.45,12.96,743955.80,27.784534
754,931.99,0.00,931.99,12.98,744887.79,27.819341
8380,931.60,0.00,931.60,13.00,745819.39,27.854133
1404,930.94,0.00,930.94,13.02,746750.33,27.888901
7194,930.88,0.00,930.88,13.04,747681.21,27.923667
1115,930.64,0.00,930.64,13.06,748611.85,27.958423
1002,930.25,0.00,930.25,13.08,749542.10,27.993165
5511,929.94,0.00,929.94,13.11,750472.04,28.027896
4847,928.78,0.00,928.78,13.13,751400.82,28.062583
11468,928.33,0.00,928.33,13.15,752329.15,28.097253
3196,927.87,0.00,927.87,13.17,753257.02,28.131907
5811,927.79,0.00,927.79,13.19,754184.81,28.166557
6975,927.39,0.00,927.39,13.21,755112.20,28.201192
9391,926.30,0.00,926.30,13.23,756038.50,28.235787
10397,926.18,0.00,926.18,13.25,756964.68,28.270377
2052,925.89,0.00,925.89,13.27,757890.57,28.304956
8696,925.58,0.00,925.58,13.30,758816.15,28.339524
7530,924.32,0.00,924.32,13.32,759740.47,28.374044
7645,923.51,0.00,923.51,13.34,760663.98,28.408535
2252,923.33,0.00,923.33,13.36,761587.31,28.443018
8333,923.06,0.00,923.06,13.38,762510.37,28.477492
2437,921.19,0.00,921.19,13.40,763431.56,28.511895
1242,920.88,0.00,920.88,13.42,764352.44,28.546288
4683,920.80,0.00,920.80,13.44,765273.24,28.580677
2187,920.68,0.00,920.68,13.46,766193.92,28.615061
4675,919.60,0.00,919.60,13.49,767113.52,28.649406
1489,919.37,0.00,919.37,13.51,768032.89,28.683741
12288,919.34,0.00,919.34,13.53,768952.23,28.718076
1269,919.06,0.00,919.06,13.55,769871.29,28.752400
4337,919.05,0.00,919.05,13.57,770790.34,28.786724
2364,918.71,0.00,918.71,13.59,771709.05,28.821035
3947,918.30,0.00,918.30,13.61,772627.35,28.855331
4049,918.29,0.00,918.29,13.63,773545.64,28.889626
4899,918.12,0.00,918.12,13.65,774463.76,28.923915
2121,917.76,0.00,917.76,13.68,775381.52,28.958191
5877,917.53,0.00,917.53,13.70,776299.05,28.992458
2638,917.24,0.00,917.24,13.72,777216.29,29.026714
11667,917.14,0.00,917.14,13.74,778133.43,29.060966
12124,917.08,0.00,917.08,13.76,779050.51,29.095217
2224,917.00,0.00,917.00,13.78,779967.51,29.129464
2575,916.54,0.00,916.54,13.80,780884.05,29.163694
4,916.13,0.00,916.13,13.82,781800.18,29.197909
5575,915.73,0.00,915.73,13.84,782715.91,29.232108
9298,915.17,0.00,915.17,13.87,783631.08,29.266287
8462,914.94,0.00,914.94,13.89,784546.02,29.300458
362,913.25,0.00,913.25,13.91,785459.27,29.334565
9829,913.05,0.00,913.05,13.93,786372.32,29.368664
1765,910.92,0.00,910.92,13.95,787283.24,29.402685
2484,910.53,0.00,910.53,13.97,788193.77,29.436690
4703,910.45,0.00,910.45,13.99,789104.22,29.470693
4048,909.70,0.00,909.70,14.01,790013.92,29.504667
2153,909.15,0.00,909.15,14.04,790923.07,29.538621
5804,909.05,0.00,909.05,14.06,791832.12,29.572572
1516,908.57,0.00,908.57,14.08,792740.69,29.606504
7957,908.39,0.00,908.39,14.10,793649.08,29.640430
3785,908.33,0.00,908.33,14.12,794557.41,29.674353
1448,907.47,0.00,907.47,14.14,795464.88,29.708245
6603,906.48,0.00,906.48,14.16,796371.36,29.742099
5833,905.81,0.00,905.81,14.18,797277.17,29.775928
6414,905.80,0.00,905.80,14.20,798182.97,29.809757
10174,905.80,0.00,905.80,14.23,799088.77,29.843586
6043,905.05,0.00,905.05,14.25,799993.82,29.877387
12445,904.88,0.00,904.88,14.27,800898.70,29.911181
5753,903.88,0.00,903.88,14.29,801802.58,29.944939
10940,903.79,0.00,903.79,14.31,802706.37,29.978693
587,903.61,0.00,903.61,14.33,803609.98,30.012440
9908,903.56,0.00,903.56,14.35,804513.54,30.046185
9028,903.02,0.00,903.02,14.37,805416.56,30.079910
4690,903.01,0.00,903.01,14.39,806319.57,30.113635
1251,902.92,0.00,902.92,14.42,807222.49,30.147356
4857,902.78,0.00,902.78,14.44,808125.27,30.181072
352,902.62,0.00,902.62,14.46,809027.89,30.214783
10796,902.10,0.00,902.10,14.48,809929.99,30.248473
11651,901.50,0.00,901.50,14.50,810831.49,30.282142
5281,901.37,0.00,901.37,14.52,811732.86,30.315805
5697,901.17,0.00,901.17,14.54,812634.03,30.349461
8070,900.83,0.00,900.83,14.56,813534.86,30.383104
7226,900.66,0.00,900.66,14.58,814435.52,30.416741
7747,900.64,0.00,900.64,14.61,815336.16,30.450378
2384,900.26,0.00,900.26,14.63,816236.42,30.484000
5556,899.84,0.00,899.84,14.65,817136.26,30.517606
7429,899.58,0.00,899.58,14.67,818035.84,30.551203
8566,899.39,0.00,899.39,14.69,818935.23,30.584792
2494,899.16,0.00,899.16,14.71,819834.39,30.618373
4549,898.63,0.00,898.63,14.73,820733.02,30.651934
2671,898.02,0.00,898.02,14.75,821631.04,30.685473
1504,897.86,0.00,897.86,14.77,822528.90,30.719005
2328,897.82,0.00,897.82,14.80,823426.72,30.752536
10471,897.31,0.00,897.31,14.82,824324.03,30.786048
371,897.21,0.00,897.21,14.84,825221.24,30.819556
94,897.21,0.00,897.21,14.86,826118.45,30.853064
2429,896.73,0.00,896.73,14.88,827015.18,30.886554
8725,895.75,0.00,895.75,14.90,827910.93,30.920008
62,895.68,0.00,895.68,14.92,828806.61,30.953459
4380,895.29,0.00,895.29,14.94,829701.90,30.986895
2261,895.04,0.00,895.04,14.97,830596.94,31.020322
1478,895.03,0.00,895.03,14.99,831491.97,31.053749
7833,894.69,0.00,894.69,15.01,832386.66,31.087163
525,894.56,0.00,894.56,15.03,833281.22,31.120572
11571,892.80,0.00,892.80,15.05,834174.02,31.153916
2946,891.95,0.00,891.95,15.07,835065.97,31.187227
3429,891.92,0.00,891.92,15.09,835957.89,31.220538
4092,891.91,0.00,891.91,15.11,836849.80,31.253848
989,891.70,0.00,891.70,15.13,837741.50,31.287150
5007,890.33,0.00,890.33,15.16,838631.83,31.320402
7411,889.84,0.00,889.84,15.18,839521.67,31.353634
4147,889.48,0.00,889.48,15.20,840411.15,31.386854
6020,888.53,0.00,888.53,15.22,841299.68,31.420038
9827,888.11,0.00,888.11,15.24,842187.79,31.453206
2113,887.23,0.00,887.23,15.26,843075.02,31.486341
5504,886.27,0.00,886.27,15.28,843961.29,31.519441
1450,886.07,0.00,886.07,15.30,844847.36,31.552533
1927,885.65,0.00,885.65,15.32,845733.01,31.585609
818,884.43,0.00,884.43,15.35,846617.44,31.618640
10205,883.80,0.00,883.80,15.37,847501.24,31.651648
2691,883.01,0.00,883.01,15.39,848384.25,31.684625
1755,882.65,0.00,882.65,15.41,849266.90,31.717590
1353,882.46,0.00,882.46,15.43,850149.36,31.750547
2794,882.11,0.00,882.11,15.45,851031.47,31.783491
6645,881.83,0.00,881.83,15.47,851913.30,31.816425
6277,881.52,0.00,881.52,15.49,852794.82,31.849347
3318,881.09,0.00,881.09,15.51,853675.91,31.882253
5186,880.87,0.00,880.87,15.54,854556.78,31.915151
3894,880.18,0.00,880.18,15.56,855436.96,31.948023
2788,879.85,0.00,879.85,15.58,856316.81,31.980883
1490,879.62,0.00,879.62,15.60,857196.43,32.013734
825,879.02,0.00,879.02,15.62,858075.45,32.046563
5873,878.53,0.00,878.53,15.64,858953.98,32.079373
4285,878.52,0.00,878.52,15.66,859832.50,32.112183
2997,877.81,0.00,877.81,15.68,860710.31,32.144967
4541,877.15,0.00,877.15,15.70,861587.46,32.177726
3472,876.95,0.00,876.95,15.73,862464.41,32.210477
4651,876.50,0.00,876.50,15.75,863340.91,32.243212
3046,875.95,0.00,875.95,15.77,864216.86,32.275926
2226,875.80,0.00,875.80,15.79,865092.66,32.308635
5869,875.78,0.00,875.78,15.81,865968.44,32.341343
2063,874.98,0.00,874.98,15.83,866843.42,32.374020
1515,874.61,0.00,874.61,15.85,867718.03,32.406684
1153,874.52,0.00,874.52,15.87,868592.55,32.439345
1551,873.76,0.00,873.76,15.90,869466.31,32.471978
5867,873.63,0.00,873.63,15.92,870339.94,32.504605
1133,873.37,0.00,873.37,15.94,871213.31,32.537223
9127,872.68,0.00,872.68,15.96,872085.99,32.569815
7220,872.44,0.00,872.44,15.98,872958.43,32.602398
12187,872.23,0.00,872.23,16.00,873830.66,32.634973
361,872.22,0.00,872.22,16.02,874702.88,32.667548
7616,871.93,0.00,871.93,16.04,875574.81,32.700112
5960,871.57,0.00,871.57,16.06,876446.38,32.732662
712,870.89,0.00,870.89,16.09,877317.27,32.765188
4912,870.39,0.00,870.39,16.11,878187.66,32.797694
4584,870.31,0.00,870.31,16.13,879057.97,32.830197
11581,869.81,0.00,869.81,16.15,879927.78,32.862682
5790,869.51,0.00,869.51,16.17,880797.29,32.895156
5123,869.28,0.00,869.28,16.19,881666.57,32.927621
1487,867.88,0.00,867.88,16.21,882534.45,32.960034
7166,867.68,0.00,867.68,16.23,883402.13,32.992439
2683,867.56,0.00,867.56,16.25,884269.69,33.024840
6399,867.36,0.00,867.36,16.28,885137.05,33.057233
19,866.60,0.00,866.60,16.30,886003.65,33.089598
6949,866.43,0.00,866.43,16.32,886870.08,33.121957
3677,866.04,0.00,866.04,16.34,887736.12,33.154301
13417,865.64,0.00,865.64,16.36,888601.76,33.186630
7296,865.59,0.00,865.59,16.38,889467.35,33.218957
3506,865.36,0.00,865.36,16.40,890332.71,33.251275
1166,865.36,0.00,865.36,16.42,891198.07,33.283594
7664,864.61,0.00,864.61,16.44,892062.68,33.315885
4087,864.58,0.00,864.58,16.47,892927.26,33.348174
3039,864.53,0.00,864.53,16.49,893791.79,33.380462
6386,864.10,0.00,864.10,16.51,894655.89,33.412733
369,863.69,0.00,863.69,16.53,895519.58,33.444990
10957,863.54,0.00,863.54,16.55,896383.12,33.477240
10847,862.19,0.00,862.19,16.57,897245.31,33.509440
4245,862.03,0.00,862.03,16.59,898107.34,33.541635
5080,861.60,0.00,861.60,16.61,898968.94,33.573813
2203,861.50,0.00,861.50,16.63,899830.44,33.605987
478,861.13,0.00,861.13,16.66,900691.57,33.638148
1174,859.98,0.00,859.98,16.68,901551.55,33.670266
6247,858.89,0.00,858.89,16.70,902410.44,33.702343
7809,858.67,0.00,858.67,16.72,903269.11,33.734411
2231,858.23,0.00,858.23,16.74,904127.34,33.766464
5440,858.20,0.00,858.20,16.76,904985.54,33.798515
4689,857.28,0.00,857.28,16.78,905842.82,33.830532
4260,856.97,0.00,856.97,16.80,906699.79,33.862537
4090,856.49,0.00,856.49,16.83,907556.28,33.894525
9515,856.18,0.00,856.18,16.85,908412.46,33.926500
4813,856.11,0.00,856.11,16.87,909268.57,33.958473
1352,855.92,0.00,855.92,16.89,910124.49,33.990439
2287,855.65,0.00,855.65,16.91,910980.14,34.022395
2929,855.41,0.00,855.41,16.93,911835.55,34.054342
9793,854.71,0.00,854.71,16.95,912690.26,34.086263
3212,854.47,0.00,854.47,16.97,913544.73,34.118175
1545,853.94,0.00,853.94,16.99,914398.67,34.150067
208,853.61,0.00,853.61,17.02,915252.28,34.181947
604,853.34,0.00,853.34,17.04,916105.62,34.213817
10621,852.75,0.00,852.75,17.06,916958.37,34.245665
3149,852.73,0.00,852.73,17.08,917811.10,34.277511
5666,852.52,0.00,852.52,17.10,918663.62,34.309351
6226,851.88,0.00,851.88,17.12,919515.50,34.341166
902,851.69,0.00,851.69,17.14,920367.19,34.372974
3800,851.15,0.00,851.15,17.16,921218.34,34.404762
8177,850.75,0.00,850.75,17.18,922069.09,34.436535
172,850.60,0.00,850.60,17.21,922919.69,34.468302
2927,850.30,0.00,850.30,17.23,923769.99,34.500058
661,849.47,0.00,849.47,17.25,924619.46,34.531783
8818,849.38,0.00,849.38,17.27,925468.84,34.563505
4763,848.95,0.00,848.95,17.29,926317.79,34.595211
3840,848.94,0.00,848.94,17.31,927166.73,34.626916
8706,848.86,0.00,848.86,17.33,928015.59,34.658619
8346,848.54,0.00,848.54,17.35,928864.13,34.690309
3632,848.51,0.00,848.51,17.37,929712.64,34.721999
9955,848.25,0.00,848.25,17.40,930560.89,34.753678
6853,847.77,0.00,847.77,17.42,931408.66,34.785340
4808,847.54,0.00,847.54,17.44,932256.20,34.816993
6019,847.51,0.00,847.51,17.46,933103.71,34.848645
3985,847.35,0.00,847.35,17.48,933951.06,34.880291
7689,846.39,0.00,846.39,17.50,934797.45,34.911901
2515,845.26,0.00,845.26,17.52,935642.71,34.943469
2835,844.81,0.00,844.81,17.54,936487.52,34.975020
7404,843.08,0.00,843.08,17.56,937330.60,35.006507
323,842.65,0.00,842.65,17.59,938173.25,35.037977
633,842.11,0.00,842.11,17.61,939015.36,35.069427
1895,842.08,0.00,842.08,17.63,939857.44,35.100877
2656,841.83,0.00,841.83,17.65,940699.27,35.132316
3706,840.57,0.00,840.57,17.67,941539.84,35.163709
4262,839.42,0.00,839.42,17.69,942379.26,35.195059
4640,839.11,0.00,839.11,17.71,943218.37,35.226397
12051,839.05,0.00,839.05,17.73,944057.42,35.257733
3240,838.95,0.00,838.95,17.76,944896.37,35.289066
4472,838.61,0.00,838.61,17.78,945734.98,35.320385
3877,838.53,0.00,838.53,17.80,946573.51,35.351702
5224,838.52,0.00,838.52,17.82,947412.03,35.383018
6982,837.76,0.00,837.76,17.84,948249.79,35.414306
7740,836.71,0.00,836.71,17.86,949086.50,35.445555
8079,835.86,0.00,835.86,17.88,949922.36,35.476771
1916,834.84,0.00,834.84,17.90,950757.20,35.507950
3258,834.61,0.00,834.61,17.92,951591.81,35.539120
625,834.56,0.00,834.56,17.95,952426.37,35.570289
6756,834.38,0.00,834.38,17.97,953260.75,35.601450
4104,834.07,0.00,834.07,17.99,954094.82,35.632600
8814,834.02,0.00,834.02,18.01,954928.84,35.663749
5559,833.98,0.00,833.98,18.03,955762.82,35.694895
5218,833.71,0.00,833.71,18.05,956596.53,35.726032
12503,833.66,0.00,833.66,18.07,957430.19,35.757167
909,833.35,0.00,833.35,18.09,958263.54,35.788290
5993,833.23,0.00,833.23,18.11,959096.77,35.819408
1695,832.95,0.00,832.95,18.14,959929.72,35.850517
8425,832.81,0.00,832.81,18.16,960762.53,35.881620
5092,831.73,0.00,831.73,18.18,961594.26,35.912682
623,831.35,0.00,831.35,18.20,962425.61,35.943731
1315,831.32,0.00,831.32,18.22,963256.93,35.974778
237,830.63,0.00,830.63,18.24,964087.56,36.005799
1484,830.51,0.00,830.51,18.26,964918.07,36.036817
4516,830.30,0.00,830.30,18.28,965748.37,36.067826
3356,830.21,0.00,830.21,18.30,966578.58,36.098832
638,829.27,0.00,829.27,18.33,967407.85,36.129802
6313,829.07,0.00,829.07,18.35,968236.92,36.160766
3797,829.00,0.00,829.00,18.37,969065.92,36.191726
8829,828.79,0.00,828.79,18.39,969894.71,36.222679
3290,828.60,0.00,828.60,18.41,970723.31,36.253625
1599,828.18,0.00,828.18,18.43,971551.49,36.284555
1318,827.10,0.00,827.10,18.45,972378.59,36.315445
6253,827.05,0.00,827.05,18.47,973205.64,36.346333
1595,826.12,0.00,826.12,18.50,974031.76,36.377186
5965,825.64,0.00,825.64,18.52,974857.40,36.408021
2722,825.14,0.00,825.14,18.54,975682.54,36.438837
